Wall time,Step,Value
1714802386.8519173,25,161.26657104492188
1714802458.212266,74,73.0730972290039
1714802530.1887174,113,70.74457550048828
1714802582.541411,148,48.37709426879883
1714802682.3239038,226,53.465576171875
1714802774.4036894,288,42.92719268798828
1714802833.8668911,322,33.97650909423828
1714802859.078249,331,38.56536865234375
1714802906.2086112,357,36.20954132080078
1714802972.1007922,398,34.808143615722656
1714803054.6618798,449,30.07684898376465
1714803116.1119714,484,30.18712043762207
1714803195.0782588,539,29.127410888671875
1714803312.0017836,621,26.701194763183594
1714803375.0746176,660,29.720373153686523
1714803422.3274465,692,29.01646614074707
1714803519.4007678,767,28.95745086669922
1714803608.4676068,837,29.27984046936035
1714803683.5153158,899,29.120628356933594
1714803812.235205,1003,27.51837158203125
1714803894.3764472,1056,27.609987258911133
1714803959.2049341,1102,27.580053329467773
1714804049.293701,1164,26.066299438476562
1714804315.6580467,1254,24.59657859802246
1714804415.1264095,1329,25.32811737060547
1714804494.9994478,1395,20.3385066986084
1714804563.0524197,1445,20.416929244995117
1714804664.5845916,1521,19.236318588256836
1714804774.2917519,1604,23.26446533203125
1714804893.218449,1713,20.232139587402344
1714804975.7856326,1781,20.31332015991211
1714805020.201731,1811,23.82107162475586
1714805101.1449003,1865,24.294580459594727
1714805205.0793457,1952,24.959510803222656
1714805278.2537892,1992,25.38719367980957
1714805409.4408166,2080,29.12440299987793
1714805514.5261974,2150,29.450241088867188
1714805633.3245132,2232,30.6013126373291
1714805710.9533098,2284,34.22896957397461
1714805795.273551,2341,32.78828811645508
1714805876.5161734,2389,35.12004852294922
1714805974.311467,2460,35.69857406616211
1714806068.4256296,2526,37.74866485595703
1714806203.773751,2646,36.756507873535156
1714806277.3896387,2684,38.1057014465332
1714806409.0662985,2792,36.90865707397461
1714806468.2233863,2836,39.13567352294922
1714806523.9454186,2862,42.57011413574219
1714806637.8683488,2959,42.84782409667969
1714806774.723106,3079,41.18771743774414
1714806894.971907,3151,41.44412612915039
1714806932.8843992,3166,46.76881790161133
1714807039.646296,3257,47.20702362060547
1714807176.1319191,3377,43.976806640625
1714807306.9621875,3477,43.93832015991211
1714807391.8232677,3546,45.9383659362793
1714807481.494287,3615,42.672698974609375
1714807611.3615897,3735,39.450077056884766
1714807716.1303034,3823,39.857547760009766
1714807782.3308313,3867,42.017669677734375
1714807863.7604532,3934,40.01364517211914
1714807994.4705486,4047,38.44223403930664
1714808082.1555068,4110,39.75387954711914
1714808196.2011466,4204,38.092681884765625
1714808299.3926034,4272,39.880210876464844
1714808379.2012298,4316,39.87615203857422
1714808475.789599,4392,42.888362884521484
1714808564.617376,4451,42.63702392578125
1714808607.7000577,4465,49.42325973510742
1714808656.3306644,4493,49.45170593261719
1714808721.56792,4535,52.83842468261719
1714808880.6237934,4655,49.66010284423828
1714809007.9644735,4745,49.50210952758789
1714809156.737059,4863,49.54236602783203
1714809239.1837904,4914,49.0027961730957
1714809304.591088,4957,53.71757507324219
1714809385.2458389,4986,51.60721969604492
1714809471.909158,5044,54.29946517944336
1714809571.623915,5110,55.90888977050781
1714809628.0760498,5137,62.715030670166016
1714809712.038665,5182,64.1964111328125
1714809764.937716,5216,71.2148208618164
1714809891.1976821,5299,72.95767211914062
1714809941.6320248,5324,76.50867462158203
1714810056.3346677,5393,72.84098052978516
1714810109.4135072,5428,76.71622467041016
1714810174.9443984,5473,78.33252716064453
1714810264.8607907,5520,78.59620666503906
1714810310.1873982,5546,79.82537078857422
1714810374.9228399,5587,81.63668823242188
1714810499.1413574,5683,78.38701629638672
1714810653.1482599,5771,75.11174774169922
1714810776.9554605,5862,73.36396026611328
1714810847.4900467,5890,73.0204849243164
1714810961.353608,5962,73.60017395019531
1714811067.6360161,6028,73.1255874633789
1714811147.7311711,6075,77.97403717041016
1714811217.4253953,6117,80.12145233154297
1714811291.9889042,6162,85.2297134399414
1714811437.2013214,6271,85.66742706298828
1714811520.3144662,6327,82.31736755371094
1714811597.8270652,6362,85.8311996459961
1714811683.4695218,6403,87.33683776855469
1714811793.1158106,6485,85.54639434814453
1714811876.824026,6525,84.16073608398438
1714811959.8271813,6570,86.97964477539062
1714812042.3383548,6624,85.41674041748047
1714812101.075033,6642,90.2463607788086
1714812251.2908747,6762,85.03612518310547
1714812359.7428572,6829,86.9481201171875
1714812439.1775982,6877,87.10308074951172
1714812535.4653106,6942,88.97879028320312
1714812610.4508643,6985,90.77978515625
1714812667.3285418,7019,94.17034912109375
1714812743.7697084,7064,94.1095962524414
1714812839.5804129,7122,97.24176025390625
1714812897.0487797,7147,102.24755096435547
1714812953.5615103,7172,107.3167724609375
1714813093.1818264,7267,102.59175109863281
1714813226.2961369,7352,102.45828247070312
1714813306.0531251,7397,104.42325592041016
1714813357.9808536,7425,105.78829956054688
1714813438.2022564,7473,107.2152099609375
1714813512.5899632,7511,107.36090087890625
1714813586.3758209,7555,110.31719970703125
1714813697.8385262,7613,111.9187240600586
1714813798.6962643,7669,110.299072265625
1714813860.496396,7703,110.59455108642578
1714813964.252211,7773,113.89395141601562
1714814021.6102586,7805,115.16397857666016
1714814138.4795794,7887,112.30303955078125
1714814307.5913222,8007,107.48564147949219
1714814402.0802116,8071,104.02508544921875
1714814536.4059374,8175,103.95015716552734
1714814647.9287841,8241,105.67146301269531
1714814740.142608,8294,106.89810180664062
1714814894.616889,8399,103.47846221923828
1714814987.1221504,8431,104.63093566894531
1714815031.941858,8456,104.75448608398438
1714815084.605657,8481,106.23114013671875
1714815192.098155,8543,105.98313903808594
1714815238.7378466,8563,106.14481353759766
1714815290.0698593,8589,106.1043701171875
1714815342.3174663,8605,110.9650650024414
1714815451.1224651,8674,111.77831268310547
1714815536.339246,8723,107.9388656616211
1714815599.1727734,8746,108.07894134521484
1714815618.794052,8754,106.58466339111328
1714815684.7614279,8794,107.9847412109375
1714815756.899375,8839,108.62321472167969
1714815830.8761125,8883,106.93461608886719
1714815955.8145719,8966,105.37861633300781
1714816017.4974947,8990,105.6219253540039
1714816101.569826,9035,105.60450744628906
1714816167.4038625,9077,101.31385040283203
1714816232.8248944,9110,104.88158416748047
1714816346.9988918,9182,109.39301300048828
1714816457.6106102,9259,110.62598419189453
1714816528.876468,9291,117.01671600341797
1714816633.8293083,9358,117.05726623535156
1714816670.9100924,9375,117.45904541015625
1714816807.1604917,9467,119.22789764404297
1714816879.7276144,9514,118.8941650390625
1714816989.2706347,9561,118.4526596069336
1714817063.4630096,9600,118.40660858154297
1714817119.0789976,9626,122.11669921875
1714817236.911932,9685,120.24681091308594
1714817322.5414429,9736,116.62374877929688
1714817482.2717671,9856,110.059814453125
1714817574.5329974,9919,111.1233139038086
1714817630.3788607,9938,116.70671844482422
1714817718.9678247,10000,116.29277801513672
1714817795.3421204,10047,116.10795593261719
1714817947.2419415,10149,109.50791931152344
1714817992.549727,10164,112.85196685791016
1714818041.245079,10185,116.46033477783203
1714818119.605572,10228,119.56890869140625
1714818159.3779442,10245,119.69742584228516
1714818280.1603017,10279,122.77662658691406
1714818397.635765,10346,123.94974517822266
1714818478.8232162,10402,123.37425994873047
1714818642.643969,10512,120.30973052978516
1714818704.6261775,10541,122.42996978759766
1714818772.9403112,10577,122.36843872070312
1714818834.9855514,10600,125.27452087402344
1714818883.6059844,10621,125.30632781982422
1714819017.2751114,10712,125.3863525390625
