Wall time,Step,Value
1714884966.3627064,21007,124.72857666015625
1714885006.38574,21027,127.77140045166016
1714885037.8014886,21042,128.36602783203125
1714885082.5143995,21069,134.80760192871094
1714885118.6235275,21088,134.68309020996094
1714885181.7462497,21113,134.95596313476562
1714885220.6296911,21127,134.613525390625
1714885251.0228732,21144,134.8065948486328
1714885347.6088629,21216,133.497802734375
1714885468.5191045,21309,130.17514038085938
1714885551.6869512,21356,128.29464721679688
1714885654.1752684,21428,128.02828979492188
1714885722.793614,21470,128.20822143554688
1714885764.735522,21491,134.647705078125
1714885817.6343777,21527,134.1459197998047
1714885851.0897462,21545,134.31939697265625
1714885906.6456842,21578,134.0732879638672
1714885956.29619,21606,135.4239044189453
1714886084.5356297,21706,135.39088439941406
1714886208.1500251,21799,130.6812744140625
1714886257.086067,21823,130.5467529296875
1714886411.6313152,21943,124.46420288085938
1714886472.231138,21984,128.07302856445312
1714886510.2600758,22002,131.7564697265625
1714886592.7080214,22054,131.2328643798828
1714886629.487062,22072,130.9703826904297
1714886709.3946955,22125,129.2567138671875
1714886772.4762673,22159,128.70997619628906
1714886904.9208834,22257,123.7454605102539
1714887022.9329638,22348,116.88626861572266
1714887056.759339,22368,117.17723083496094
1714887107.6668718,22393,119.1283187866211
1714887157.254366,22422,118.77268981933594
1714887222.6220357,22469,120.34323120117188
1714887341.3478646,22558,120.29584503173828
1714887377.823821,22570,122.42565155029297
1714887413.089215,22587,125.80709838867188
1714887449.6042767,22598,125.39435577392578
1714887487.8890898,22619,125.39656829833984
1714887522.0060847,22635,125.93331146240234
1714887554.8685405,22653,126.10199737548828
1714887585.4949841,22670,126.60459899902344
1714887640.6794505,22709,126.4526138305664
1714887693.7596898,22742,131.1724853515625
1714887809.7217317,22833,131.38404846191406
1714887841.4416268,22846,131.8572235107422
1714887870.3303487,22860,138.623046875
1714887928.8805904,22903,136.24664306640625
1714887960.8898957,22918,136.3993682861328
1714888067.591703,22999,133.52059936523438
1714888105.3212934,23016,133.55447387695312
1714888248.1964235,23136,128.73367309570312
1714888318.788507,23181,127.41313934326172
1714888373.1792347,23199,132.53550720214844
1714888408.3271096,23217,139.4195556640625
1714888451.9046438,23244,139.0686798095703
1714888527.9136178,23297,137.3867950439453
1714888556.428773,23312,137.74278259277344
1714888605.4207788,23332,139.57986450195312
1714888641.359782,23355,140.8856201171875
1714888673.6736,23368,140.71690368652344
1714888751.6010983,23413,138.9834442138672
1714888823.2826252,23455,137.5169677734375
1714888872.506912,23480,137.3636932373047
1714888920.6432686,23508,136.8975067138672
1714888974.575667,23530,136.7391357421875
1714889001.423073,23541,134.92649841308594
1714889082.2924912,23581,134.86143493652344
1714889192.242599,23663,131.6246337890625
1714889277.941324,23727,133.2069854736328
1714889310.9790246,23745,132.8799285888672
1714889377.0606205,23779,132.21041870117188
1714889420.3198164,23805,135.86679077148438
1714889463.8421316,23830,133.45486450195312
1714889514.9308283,23851,134.37649536132812
1714889564.9932117,23886,134.0873260498047
1714889683.7976608,23980,135.74374389648438
1714889762.109015,24020,131.78016662597656
1714889805.05768,24042,129.48468017578125
1714889843.2137914,24067,129.38417053222656
1714889870.738945,24084,127.71701049804688
1714889923.4454396,24116,129.4571533203125
1714889971.5196228,24138,127.2550048828125
1714890001.6768198,24153,127.34607696533203
1714890082.554805,24185,129.05072021484375
1714890145.0872788,24231,127.23043060302734
1714890259.8616147,24326,124.00349426269531
1714890311.3605459,24349,127.39875030517578
1714890343.7501898,24364,127.79080200195312
