,Wall time,Step,Value,goal,timestamp,goal_power_alg,goal_power_timestamp,smoothed_value,std1,smoothed_value_squared_plus_std1_squared
4400,1750483834.1766603,101977,132.86181640625,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.63875274720999,16.752957218752286,13194.427701514871
4401,1750484063.6482372,102113,130.85462951660156,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.81290025884338,16.757246749606253,13234.181583956622
4402,1750484183.346834,102161,127.5704574584961,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.95204900237484,16.72930370433401,13264.939074271479
4403,1750484255.814512,102205,127.8808135986328,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,114.09291328959559,16.703028425770512,13296.184021499275
4404,1750484649.754228,102448,113.7637710571289,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,114.08958498735373,16.618386116441812,13292.604159701756
4405,1750485191.6754766,102714,105.86984252929688,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,114.00647586462561,16.55469193044073,13271.53436398326
4406,1750485295.6693952,102764,107.09235382080078,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.93657551283138,16.48537935335296,13253.310972015084
4407,1750485765.6140535,103019,102.04021453857422,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.81631895366498,16.44517190258052,13224.59813906782
4408,1750485862.024479,103064,100.58241271972656,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.68255610947463,16.41557805888563,13193.194766591216
4409,1750486198.6842892,103218,103.53655242919922,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.58001553754931,16.364066573062136,13168.202604317554
4410,1750486616.046748,103424,111.60791015625,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.56008657969278,16.282365770252323,13161.008699063605
4411,1750486830.722966,103521,115.73162841796876,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.58202861400362,16.201349987905026,13163.360965502927
4412,1750486992.9637969,103588,114.34333801269533,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.58972035338537,16.11947078766317,13162.461908434618
4413,1750487221.4152484,103717,116.1106948852539,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.61518789157144,16.03982559644193,13165.686924801355
4414,1750487470.9290102,103866,115.62189483642578,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.63545809247474,15.959868710061958,13167.734745128995
4415,1750487784.8415394,104052,116.31283569335938,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.66250015205907,15.881325223446511,13171.380431669704
4416,1750488355.8467357,104392,119.45962524414062,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.72104643073902,15.811601942200513,13182.4831572809
4417,1750488887.2556562,104650,114.0682373046875,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.72455243022867,15.731595626079034,13180.756926398299
4418,1750489034.7628975,104719,109.5457534790039,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.68235826655996,15.657567142881193,13168.837989880327
4419,1750489161.9190712,104795,109.29178619384766,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.63803009623153,15.584532025274221,13156.479522598822
4420,1750489399.584483,104928,105.52996063232422,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.55617713959396,15.526939302672652,13136.09121066772
4421,1750489461.090895,104955,103.821044921875,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.45790794379349,15.479144145502564,13112.300778459563
4422,1750489847.4043157,105143,104.01448822021484,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.36259236374448,15.429869668067544,13089.15822540205
4423,1750489907.7057452,105172,105.22346496582033,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.28044910716186,15.373453741637158,13068.803229866544
4424,1750490461.1933467,105495,104.65821075439452,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.19343814493284,15.320061725352371,13047.458730339344
4425,1750490713.7127938,105624,109.64266204833984,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.15760891150012,15.24671663291868,13037.106822652531
4426,1750490771.548205,105658,109.54499816894533,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.12115903337668,15.173915745615103,13026.644340109526
4427,1750490816.9872434,105680,111.10951232910156,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.10086409669039,15.09851743158789,13019.770688049992
4428,1750490882.5873697,105716,116.43994140625,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.13454811827769,15.025886425393887,13025.203240795727
4429,1750490981.2272582,105770,117.5232391357422,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.17881656959283,14.956368907852644,13033.13749100132
4430,1750491221.5297956,105907,114.5456771850586,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.19260280843997,14.881375728524983,13034.020674122785
4431,1750491679.452799,106141,113.9503402709961,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.20024473665376,14.806332874994183,13033.52290164344
4432,1750491748.1182206,106186,114.0864486694336,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.20918151260948,14.731748773666547,13033.343200685385
4433,1750492113.6085775,106397,109.53440856933594,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.17212700186049,14.66190169703757,13022.901691498833
4434,1750492235.711491,106457,114.853759765625,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.18908230187856,14.58876524303406,13024.600423657797
4435,1750492326.4666378,106493,111.63130950927734,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.17337713542173,14.515870784483052,13018.923796868206
4436,1750492361.7392027,106513,113.47692108154295,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.17643715692088,14.44254430330371,13017.493013487354
4437,1750492926.176483,106797,130.44979858398438,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.35055552699676,14.473316637173985,13057.825332758674
4438,1750493243.0964935,106974,128.21168518066406,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.50034618935386,14.47688711483459,13091.908845638838
4439,1750493389.519634,107061,127.69001770019533,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.64335763471215,14.473664526821748,13124.299699326066
4440,1750493440.6197646,107091,129.0030975341797,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.79814952333842,14.482448459272728,13159.76014831158
4441,1750493566.8870957,107153,130.22889709472656,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,113.9637219021855,14.50291228483127,13198.064374540185
4442,1750493980.0396638,107344,135.26129150390625,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,114.17832064765783,14.586380883718057,13249.45141320426
4443,1750494078.9159167,107409,133.52789306640625,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,114.37327611073545,14.641451816374623,13295.618399593746
4444,1750494249.0635672,107501,131.56105041503906,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,114.54643744246556,14.668796626363807,13336.059925226298
4445,1750494314.360811,107533,128.0703125,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,114.68267598617709,14.657388920387797,13366.955221313985
4446,1750494363.8871083,107555,128.12985229492188,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,114.81813185823233,14.645380443661969,13397.690571754023
4447,1750494536.670496,107640,131.1923370361328,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,114.98306015866089,14.66334432370232,13436.117790205682
4448,1750494730.0384202,107746,126.92364501953124,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,115.10332234451823,14.638195722159672,13463.051588746324
4449,1750494877.130549,107824,128.7107696533203,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,115.24036286836663,14.62785312079681,13494.315320956419
4450,1750495637.8949857,108194,124.85768127441406,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,115.33721195117727,14.585812505482751,13515.418387115886
4451,1750496233.8917515,108483,124.77108764648438,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,115.43220703845698,14.542874768217898,13536.089628293266
4452,1750496659.0795124,108717,128.40541076660156,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,115.56283255513382,14.527618478967721,13565.819966836341
4453,1750496747.3671062,108761,130.07107543945312,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,115.70890412316061,14.52705379249633,13599.585785272857
4454,1750497134.7672071,108956,132.8096466064453,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,115.8810657003488,14.554721618957476,13640.261309253903
4455,1750497174.4913578,108975,128.84005737304688,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.01152143240432,14.539234735661989,13670.062451759888
4456,1750497251.397956,108998,129.16554260253906,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.14393164315003,14.525644494541456,13700.407205510508
4457,1750497952.1133745,109399,123.43089294433594,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.21727836028946,14.470737775894454,13715.858041251702
4458,1750498499.181836,109695,113.62948608398438,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.1912327105633,14.400054953149057,13707.764141453988
4459,1750499110.5609353,110043,106.2585220336914,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.0912682973597,14.361841099111386,13683.44505464568
4460,1750499171.6598682,110077,110.07227325439452,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.03069604029628,14.3020761380916,13667.671805455397
4461,1750499337.6963968,110157,110.69535064697266,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,115.97700711303403,14.239940746634788,13653.442091364417
4462,1750499847.5091395,110398,115.36683654785156,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,115.97086742741371,14.168243745046892,13649.981222685825
4463,1750499987.4267316,110467,120.73064422607422,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.01875848596889,14.104823839085974,13659.298376157225
4464,1750500267.280866,110600,116.75553131103516,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.02617115633838,14.03387937651882,13659.022163554608
4465,1750500917.4223237,110935,128.604248046875,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.15271145167875,14.019698084675655,13688.004311962402
4466,1750500964.7245317,110964,122.8384246826172,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.21996823909214,13.96502622840685,13702.102975055677
4467,1750501157.7342484,111047,120.62741088867188,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.26430348116355,13.901600917681558,13710.642772034584
4468,1750501428.3731754,111171,114.49108123779295,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.24646738170092,13.832642414360759,13704.583174888428
4469,1750501698.1660292,111324,118.00675964355467,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.26417238672202,13.764024751540763,13706.806158130443
4470,1750501900.8547704,111427,120.33922576904295,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.30515686320061,13.700696551896556,13714.598598980849
4471,1750502562.001099,111751,117.70228576660156,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.31920755266441,13.632342114376668,13715.998797203229
4472,1750502691.5733988,111811,119.04688262939452,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.3466377614287,13.566363884973795,13720.586347448627
4473,1750502754.3376334,111840,122.26089477539062,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.40610971962303,13.510935799543994,13732.927766236315
4474,1750503129.3773067,112026,127.8827667236328,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.52150904244306,13.491758303012098,13759.289611635035
4475,1750503183.4856822,112050,125.80066680908205,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.61480707231782,13.4558028114869,13780.071857815525
4476,1750503237.1056433,112070,126.05208587646484,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.7096897640878,13.421218951900329,13801.280802984467
4477,1750503339.110157,112121,129.4906005859375,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.83818249258438,13.414624008390975,13831.11302545695
4478,1750503475.4214585,112184,128.03343200683594,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,116.95072777500587,13.393903962661842,13856.869390464539
4479,1750504152.150709,112537,137.7157745361328,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,117.15946669694539,13.487253197022515,13908.24663551325
4480,1750504724.18339,112826,136.80397033691406,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,117.35693110085586,13.5623411874006,13956.586375894492
4481,1750504982.3633313,112964,131.2645721435547,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,117.4967219349941,13.565493828387286,13989.502288277337
4482,1750505268.471553,113101,130.20997619628906,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,117.62450098278231,13.556891553015902,14019.31254002879
4483,1750505377.6999352,113170,128.78167724609375,0.9,1750325230,0.9_CrossQ,0.9_230_CrossQ,117.73663441728976,13.534655751668097,14045.101990226703
