,Wall time,Step,Value,timestamp,goal_power_alg,smoothed_value,std1,smoothed_value_squared_plus_std1_squared
253,1716000353.9120262,73383,66.67921447753906,1715850724,0.9,71.09855209732277,18.222007625624975,5387.045672244055
254,1716000458.8631077,73456,69.80171203613281,1715850724,0.9,71.08450051895643,18.12343522125904,5381.4651182486905
255,1716000950.376306,73814,66.64306640625,1715850724,0.9,71.03641665881663,18.030875335657385,5371.284957095019
256,1716001508.499252,74215,69.44815826416016,1715850724,0.9,71.01923604822984,17.933763775629508,5365.351772034271
257,1716001673.3787076,74335,69.3972396850586,1715850724,0.9,71.00170481277604,17.83729602130159,5359.411215672126
258,1716002032.152149,74589,65.19480895996094,1715850724,0.9,70.93899207967675,17.75084690406487,5347.4331630919905
259,1716002166.8754344,74691,66.6561508178711,1715850724,0.9,70.89277563822077,17.66031167972078,5337.672246315991
260,1716002288.3635972,74784,66.61002349853516,1715850724,0.9,70.84659668928624,17.570367167761727,5327.958064864344
261,1716002367.7451105,74831,67.91004943847656,1715850724,0.9,70.81495800780968,17.478028610355196,5320.239761752243
262,1716002797.5076163,75140,65.68339538574219,1715850724,0.9,70.75971275635635,17.391729935681607,5309.409219517744
263,1716002932.0672438,75239,60.83790969848633,1715850724,0.9,70.65297858591912,17.328289645087935,5292.113005086407
264,1716003020.637768,75301,62.058712005615234,1715850724,0.9,70.56059542291484,17.25773611885427,5276.627082384279
265,1716003321.996258,75520,62.19316864013672,1715850724,0.9,70.47071800406616,17.18651366922356,5261.498348111022
266,1716003463.655795,75615,62.18494415283203,1715850724,0.9,70.38178357863771,17.11539423799607,5246.532179632225
267,1716004522.8495083,76384,56.93892288208008,1715850724,0.9,70.23760188039527,17.079843086711048,5225.041757775577
268,1716005075.4991465,76792,56.91438293457031,1715850724,0.9,70.09480700320925,17.043625037227418,5203.7671232267585
269,1716005215.520721,76867,60.0032958984375,1715850724,0.9,69.9867263244407,16.984023439028185,5186.598913789619
270,1716005376.0035744,76962,61.87005615234375,1715850724,0.9,69.89985799010435,16.91358082594792,5172.059363392628
271,1716005478.7144394,77033,63.37859725952149,1715850724,0.9,69.83011345352575,16.836273944387393,5159.704865262736
272,1716006210.6069472,77535,67.62532806396484,1715850724,0.9,69.80654976658913,16.747543776091188,5153.434612847375
273,1716006335.2109628,77630,67.60983276367188,1715850724,0.9,69.78308844081238,16.659347672596336,5147.213297214683
274,1716006385.5266688,77647,71.92115783691406,1715850724,0.9,69.80590787853451,16.57161125991683,5147.483074496249
275,1716006679.0498557,77834,82.75492095947266,1715850724,0.9,69.94401868636835,16.536830954793654,5165.632528026466
276,1716007610.129192,78507,83.64630889892578,1715850724,0.9,70.09006652239916,16.5088229846068,5185.15866145142
277,1716007731.4382398,78571,81.71473693847656,1715850724,0.9,70.21388819382193,16.464158206862056,5201.058600755109
278,1716008147.356811,78854,80.05007934570312,1715850724,0.9,70.3185914208192,16.40749572530389,5213.910215383974
279,1716008272.527877,78947,75.52179718017578,1715850724,0.9,70.37394226020349,16.32871286003736,5219.118612908004
280,1716008549.2816477,79138,80.6350326538086,1715850724,0.9,70.4830284580684,16.275880251387544,5232.761578578388
281,1716008804.3600247,79310,78.28755950927734,1715850724,0.9,70.56594651716868,16.209008833662228,5242.284775233651
282,1716008983.6631255,79435,80.00103759765625,1715850724,0.9,70.66612566782916,16.151813667672958,5254.58240165665
283,1716009503.6427722,79791,81.6589126586914,1715850724,0.9,70.78277194207104,16.105495300646982,5269.587782682401
284,1716010401.265128,80376,88.56755828857422,1715850724,0.9,70.97137397379635,16.123648982377198,5296.90798023537
285,1716010693.349126,80595,84.01795196533203,1715850724,0.9,71.10964519484888,16.093790154788508,5315.591721283662
286,1716011207.1982818,80919,88.90369415283203,1715850724,0.9,71.2981186596876,16.11216804191331,5343.023683421746
287,1716011349.262491,81016,84.23509216308594,1715850724,0.9,71.43506521815522,16.081513820615083,5361.583629484723
288,1716011570.7043405,81179,78.45943450927734,1715850724,0.9,71.50937936391823,16.012397454083306,5369.988209240308
289,1716011781.3203948,81335,79.83940887451172,1715850724,0.9,71.59745567243196,15.950371078752418,5380.609996315761
290,1716012270.0075324,81689,76.88512420654297,1715850724,0.9,71.65333200017442,15.875084384396825,5386.2182909389385
291,1716012585.6829686,81899,73.12815856933594,1715850724,0.9,71.66890808432719,15.791707026938589,5385.8103968244
292,1716012865.7590911,82105,68.4812240600586,1715850724,0.9,71.63526088683236,15.711491828461238,5378.461577800338
293,1716013221.081532,82324,87.28923797607422,1715850724,0.9,71.80040275616052,15.7104287808524,5402.115408425099
294,1716013357.32907,82421,86.12676239013672,1715850724,0.9,71.9514558989586,15.696081937341642,5423.378994163527
295,1716013508.0112095,82541,82.09139251708984,1715850724,0.9,72.05831046525772,15.647601872719145,5437.247551474594
296,1716014209.7099223,83000,89.50460052490234,1715850724,0.9,72.24206046636645,15.667066448715904,5464.372271534627
297,1716014800.5290182,83397,93.37921905517578,1715850724,0.9,72.46456545021738,15.733764520024394,5498.664591860416
298,1716015120.406892,83612,100.28821563720705,1715850724,0.9,72.75730307836258,15.907537398555286,5546.674897323144
299,1716015196.777263,83662,98.64859771728516,1715850724,0.9,73.02956814714949,16.043734379286217,5590.719236592242
300,1716015354.263608,83782,92.60736846923828,1715850724,0.9,73.23533629371032,16.084247020770245,5622.117484278
301,1716016334.3956125,84447,81.27960205078125,1715850724,0.9,73.31984065157532,16.020622275340305,5632.459371261527
302,1716016529.1351404,84575,79.44956970214844,1715850724,0.9,73.38420046049823,15.948563501166623,5639.597554977333
303,1716016893.0873268,84838,75.11801147460938,1715850724,0.9,73.40239572187657,15.86560491744147,5639.629117107307
304,1716017501.4676464,85265,73.27938842773438,1715850724,0.9,73.40110547518094,15.78214055662842,5636.798245527813
305,1716017586.0080884,85310,74.38665008544922,1715850724,0.9,73.41143798383276,15.699474133856066,5635.712714933738
306,1716018266.3686235,85768,73.2715835571289,1715850724,0.9,73.40997245106227,15.616966710035665,5632.9137044880845
307,1716018493.2403672,85933,74.95218658447266,1715850724,0.9,73.42612555634823,15.535723982455913,5632.75463387567
308,1716020468.3239963,87280,85.87577819824219,1715850724,0.9,73.55646107524765,15.506297247734265,5650.998220249514
309,1716020568.2202897,87354,84.8686752319336,1715850724,0.9,73.67483322347698,15.468044051123304,5667.241437274638
310,1716020639.174303,87399,81.10649871826172,1715850724,0.9,73.7525628453112,15.4055676373624,5676.772040480926
311,1716021049.747093,87693,79.23341369628906,1715850724,0.9,73.80986210128711,15.33498235524697,5683.057427246755
312,1716021118.104769,87742,79.18112182617188,1715850724,0.9,73.86599013569165,15.264441349453495,5689.187668437001
313,1716021162.638267,87765,79.00298309326172,1715850724,0.9,73.91964602458778,15.1935054894467,5694.956677458203
314,1716022889.7576392,88924,76.56809997558594,1715850724,0.9,73.94729682020314,15.116359476416122,5696.70703083546
315,1716023118.3624735,89058,78.90512084960938,1715850724,0.9,73.99903547262076,15.045726518512199,5702.231137348047
316,1716023417.0745451,89286,78.72174835205078,1715850724,0.9,74.04829909491988,14.974745339995426,5707.3935968484275
317,1716023962.6802702,89643,77.46622467041016,1715850724,0.9,74.08393683595267,14.900505686472524,5710.454766826025
318,1716024042.5272982,89692,83.06485748291016,1715850724,0.9,74.17753840821372,14.850808139751852,5722.853706705742
319,1716024320.6596477,89844,84.20536804199219,1715850724,0.9,74.2820070338399,14.808452417655563,5737.106831981409
320,1716024437.2792883,89911,87.14364624023438,1715850724,0.9,74.41594195184629,14.789176279653674,5756.452151611227
321,1716024670.4020767,90079,90.21075439453124,1715850724,0.9,74.58035353642163,14.799525631297826,5781.255092529079
322,1716025128.705211,90384,90.96917724609376,1715850724,0.9,74.75087853022607,14.816436864181775,5807.220642390898
323,1716025293.4080987,90492,88.54600524902344,1715850724,0.9,74.89435811733973,14.80581159799552,5828.376934883671
324,1716025572.8005965,90687,91.65648651123048,1715850724,0.9,75.06862689330387,14.826955133059206,5855.137342163816
325,1716026074.3661714,91037,82.29862213134766,1715850724,0.9,75.14376430517773,14.767990936022615,5864.678870238548
326,1716026906.356328,91603,77.78018951416016,1715850724,0.9,75.17115249111895,14.693497688874896,5866.60104117603
327,1716027703.5145133,92161,80.83051300048828,1715850724,0.9,75.22992125197266,14.628293321529496,5873.528017078711
328,1716027845.656036,92263,77.47742462158203,1715850724,0.9,75.25325113910205,14.553934949728777,5874.868829525701
329,1716027890.185927,92288,80.6552505493164,1715850724,0.9,75.30930450071574,14.488601466433513,5881.410916834663
330,1716028130.9509382,92452,82.03839874267578,1715850724,0.9,75.37910207012203,14.429438205180519,5890.217715814999
331,1716028545.0877254,92758,80.86152648925781,1715850724,0.9,75.43594737428656,14.365205634685307,5896.941289182925
332,1716028890.0066805,93016,78.17091369628906,1715850724,0.9,75.46429481488856,14.293236522885863,5899.156402207575
333,1716029060.3021877,93133,76.5785140991211,1715850724,0.9,75.47583928836484,14.219420204279487,5898.794227228948
334,1716029328.022761,93312,73.57569885253906,1715850724,0.9,75.45615895778985,14.146879527194143,5893.7661250201945
335,1716029800.6962502,93629,74.47309112548828,1715850724,0.9,75.44598066294307,14.073780788828666,5890.167303885183
336,1716030022.6847055,93784,73.0958480834961,1715850724,0.9,75.42165692229896,14.00276515776293,5884.503764968426
337,1716030106.5136018,93831,77.49921417236328,1715850724,0.9,75.4431520014674,13.931707561842215,5885.761659505206
338,1716030228.8497915,93916,79.1678695678711,1715850724,0.9,75.48167579225252,13.864598979340485,5889.710485264649
339,1716030525.0350814,94129,76.48759460449219,1715850724,0.9,75.492076185807,13.793090997066745,5889.302926097052
340,1716030629.310529,94186,86.16282653808594,1715850724,0.9,75.60236577421976,13.764204364976374,5905.171032459751
341,1716030998.1961963,94444,87.3031005859375,1715850724,0.9,75.72326038136332,13.744186901715963,5922.914836373047
342,1716031792.6311233,94992,93.10462188720705,1715850724,0.9,75.9027888495333,13.786070357668422,5951.28909104342
343,1716032317.1325486,95317,88.7940902709961,1715850724,0.9,76.03589665610946,13.776793637431771,5971.2576232269375
