,Step,goal_power_alg,goal,mean,std,y_upper,y_lower,agent,max_possible_return,mean_norm,y_upper_norm,y_lower_norm
259,74691,0.9,0.9,70.89277563822077,17.660311679720795,106.21339899766235,35.57215227877918,pretrained on virtual testbed,182.8450012243582,0.38772061124729607,0.580893096811185,0.19454812568340715
260,74784,0.9,0.9,70.84659668928624,17.57036716776173,105.9873310248097,35.70586235376278,pretrained on virtual testbed,182.8450012243582,0.38746805335057866,0.5796567054888143,0.19527940121234294
261,74831,0.9,0.9,70.81495800780968,17.478028610355185,105.77101522852004,35.85890078709931,pretrained on virtual testbed,182.8450012243582,0.38729501782177167,0.578473649923493,0.19611638572005033
262,75140,0.9,0.9,70.75971275635635,17.39172993568161,105.54317262771957,35.97625288499313,pretrained on virtual testbed,182.8450012243582,0.3869928752907569,0.5772275529600824,0.19675819762143135
263,75239,0.9,0.9,70.65297858591912,17.328289645087924,105.30955787609497,35.99639929574327,pretrained on virtual testbed,182.8450012243582,0.3864091340360191,0.5759498874507151,0.19686838062132325
264,75301,0.9,0.9,70.56059542291484,17.25773611885427,105.07606766062338,36.0451231852063,pretrained on virtual testbed,182.8450012243582,0.385903880064701,0.5746729030436594,0.19713485708574266
265,75520,0.9,0.9,70.47071800406616,17.186513669223558,104.84374534251327,36.09769066561904,pretrained on virtual testbed,182.8450012243582,0.3854123302916864,0.5734023059994172,0.1974223545839556
266,75615,0.9,0.9,70.38178357863771,17.11539423799606,104.61257205462982,36.15099510264559,pretrained on virtual testbed,182.8450012243582,0.3849259378563837,0.5721379931314937,0.1977138825812736
267,76384,0.9,0.9,70.23760188039527,17.079843086711048,104.39728805381736,36.07791570697318,pretrained on virtual testbed,182.8450012243582,0.384137391835016,0.5709605805723814,0.19731420309765055
268,76792,0.9,0.9,70.09480700320925,17.04362503722742,104.1820570776641,36.00755692875441,pretrained on virtual testbed,182.8450012243582,0.3833564304949201,0.5697834580111298,0.19692940297871028
269,76867,0.9,0.9,69.9867263244407,16.984023439028178,103.95477320249705,36.01867944638434,pretrained on virtual testbed,182.8450012243582,0.38276532503376537,0.5685404167814264,0.19699023328610424
270,76962,0.9,0.9,69.89985799010435,16.913580825947925,103.7270196420002,36.0726963382085,pretrained on virtual testbed,182.8450012243582,0.38229023228441666,0.567294806789511,0.1972856577793223
271,77033,0.9,0.9,69.83011345352575,16.83627394438738,103.50266134230051,36.157565564750996,pretrained on virtual testbed,182.8450012243582,0.3819087915225059,0.5660677658630577,0.19774981718195403
272,77535,0.9,0.9,69.80654976658913,16.747543776091195,103.30163731877153,36.31146221440674,pretrained on virtual testbed,182.8450012243582,0.38177991905249664,0.5649683427331778,0.19859149537181553
273,77630,0.9,0.9,69.78308844081238,16.659347672596336,103.10178378600506,36.464393095619705,pretrained on virtual testbed,182.8450012243582,0.3816516064072526,0.5638753211497152,0.19942789166479
274,77647,0.9,0.9,69.80590787853451,16.571611259916843,102.9491303983682,36.66268535870083,pretrained on virtual testbed,182.8450012243582,0.38177640849409844,0.5630404425005059,0.20051237448769096
275,77834,0.9,0.9,69.94401868636835,16.536830954793643,103.01768059595564,36.870356776781065,pretrained on virtual testbed,182.8450012243582,0.38253175212892043,0.5634153512873386,0.2016481529705023
276,78507,0.9,0.9,70.09006652239916,16.50882298460679,103.10771249161274,37.07242055318557,pretrained on virtual testbed,182.8450012243582,0.383330504269,0.563907745911497,0.20275326262650306
277,78571,0.9,0.9,70.21388819382193,16.464158206862045,103.14220460754602,37.28557178009784,pretrained on virtual testbed,182.8450012243582,0.3840076990000216,0.5640963871962043,0.2039190108038389
278,78854,0.9,0.9,70.3185914208192,16.407495725303892,103.133582871427,37.50359997021142,pretrained on virtual testbed,182.8450012243582,0.3845803327952917,0.5640492339458486,0.2051114316447349
279,78947,0.9,0.9,70.37394226020349,16.328712860037363,103.03136798027822,37.716516540128765,pretrained on virtual testbed,182.8450012243582,0.3848830527986478,0.5634902091408808,0.20627589645641486
280,79138,0.9,0.9,70.4830284580684,16.275880251387555,103.03478896084351,37.93126795529329,pretrained on virtual testbed,182.8450012243582,0.3854796575575117,0.563508918870665,0.20745039624435832
281,79310,0.9,0.9,70.56594651716868,16.20900883366223,102.98396418449315,38.14792884984422,pretrained on virtual testbed,182.8450012243582,0.3859331458046338,0.5632309524181504,0.20863533919111724
282,79435,0.9,0.9,70.66612566782916,16.15181366767295,102.96975300317507,38.36249833248326,pretrained on virtual testbed,182.8450012243582,0.3864810369145338,0.563153229859574,0.20980884396949373
283,79791,0.9,0.9,70.78277194207104,16.10549530064697,102.99376254336498,38.57178134077709,pretrained on virtual testbed,182.8450012243582,0.38711898858650073,0.5632845407514722,0.21095343642152928
284,80376,0.9,0.9,70.97137397379635,16.123648982377187,103.21867193855073,38.72407600904197,pretrained on virtual testbed,182.8450012243582,0.3881504744376993,0.5645145956814933,0.2117863531939053
285,80595,0.9,0.9,71.10964519484888,16.093790154788508,103.2972255044259,38.922064885271865,pretrained on virtual testbed,182.8450012243582,0.38890669539056455,0.5649442140213394,0.21286917675978967
286,80919,0.9,0.9,71.2981186596876,16.11216804191331,103.52245474351423,39.07378257586098,pretrained on virtual testbed,182.8450012243582,0.38993747809491347,0.5661760182138531,0.2136989379759738
287,81016,0.9,0.9,71.43506521815522,16.08151382061508,103.59809285938537,39.27203757692506,pretrained on virtual testbed,182.8450012243582,0.39068645431822063,0.5665896916277537,0.21478321700868747
288,81179,0.9,0.9,71.50937936391823,16.01239745408332,103.53417427208487,39.48458445575159,pretrained on virtual testbed,182.8450012243582,0.39109288678979703,0.5662401136416316,0.21594565993796244
289,81335,0.9,0.9,71.59745567243196,15.950371078752418,103.4981978299368,39.696713514927126,pretrained on virtual testbed,182.8450012243582,0.3915745860866001,0.5660433544089091,0.21710581776429125
290,81689,0.9,0.9,71.65333200017442,15.875084384396816,103.40350076896804,39.90316323138079,pretrained on virtual testbed,182.8450012243582,0.39188018004524433,0.5655254454678132,0.21823491462267536
291,81899,0.9,0.9,71.66890808432719,15.7917070269386,103.25232213820439,40.085494030449986,pretrained on virtual testbed,182.8450012243582,0.39196536741185795,0.5646986324308074,0.21923210239290852
292,82105,0.9,0.9,71.63526088683236,15.711491828461238,103.05824454375482,40.21227722990988,pretrained on virtual testbed,182.8450012243582,0.3917813470816902,0.5636372001075282,0.21992549405585218
293,82324,0.9,0.9,71.80040275616052,15.710428780852414,103.22126031786536,40.379545194455694,pretrained on virtual testbed,182.8450012243582,0.3926845266502994,0.5645287518208315,0.22084030147976733
294,82421,0.9,0.9,71.9514558989586,15.696081937341633,103.34361977364186,40.55929202427534,pretrained on virtual testbed,182.8450012243582,0.393510653379423,0.5651979495290389,0.22182335722980714
295,82541,0.9,0.9,72.05831046525772,15.647601872719152,103.35351421069602,40.76310671981942,pretrained on virtual testbed,182.8450012243582,0.3940950530927518,0.5652520633248107,0.2229380428606929
296,83000,0.9,0.9,72.24206046636645,15.667066448715905,103.57619336379827,40.90792756893464,pretrained on virtual testbed,182.8450012243582,0.39510000263951717,0.5664699208085328,0.22373008447050163
297,83397,0.9,0.9,72.46456545021738,15.733764520024396,103.93209449026617,40.99703641016859,pretrained on virtual testbed,182.8450012243582,0.3963169075718971,0.5684163843382148,0.22421743080557924
298,83612,0.9,0.9,72.75730307836258,15.907537398555293,104.57237787547317,40.942228281252,pretrained on virtual testbed,182.8450012243582,0.39791792278251253,0.5719181666178482,0.22391767894717685
299,83662,0.9,0.9,73.02956814714949,16.04373437928623,105.11703690572196,40.94209938857703,pretrained on virtual testbed,182.8450012243582,0.39940697124959545,0.5748969684806373,0.22391697401855365
300,83782,0.9,0.9,73.23533629371032,16.084247020770245,105.4038303352508,41.06684225216983,pretrained on virtual testbed,182.8450012243582,0.4005323405251183,0.5764654741964537,0.22459920685378296
301,84447,0.9,0.9,73.31984065157532,16.020622275340312,105.36108520225594,41.278596100894696,pretrained on virtual testbed,182.8450012243582,0.40099450441966916,0.576231696227635,0.22575731261170323
302,84575,0.9,0.9,73.38420046049823,15.948563501166618,105.28132746283147,41.487073458165,pretrained on virtual testbed,182.8450012243582,0.401346495496767,0.5757954921263996,0.22689749886713437
303,84838,0.9,0.9,73.40239572187657,15.865604917441466,105.1336055567595,41.67118588699364,pretrained on virtual testbed,182.8450012243582,0.40144600743997844,0.5749875843078495,0.2279044305721074
304,85265,0.9,0.9,73.40110547518094,15.782140556628425,104.9653865884378,41.83682436192409,pretrained on virtual testbed,182.8450012243582,0.4014389509348129,0.574067575736681,0.22881032613294477
305,85310,0.9,0.9,73.41143798383276,15.699474133856073,104.8103862515449,42.01248971612061,pretrained on virtual testbed,182.8450012243582,0.40149546059371866,0.573219861356441,0.22977105983099635
306,85768,0.9,0.9,73.40997245106227,15.616966710035662,104.6439058711336,42.17603903099095,pretrained on virtual testbed,182.8450012243582,0.40148744542917675,0.57230936131927,0.23066552953908345
307,85933,0.9,0.9,73.42612555634823,15.535723982455922,104.49757352126007,42.354677591436385,pretrained on virtual testbed,182.8450012243582,0.40157578858965576,0.5715090531407928,0.23164252403851873
308,87280,0.9,0.9,73.55646107524765,15.50629724773425,104.56905557071616,42.54386657977915,pretrained on virtual testbed,182.8450012243582,0.4022886082895474,0.5718999965572245,0.23267722002187036
309,87354,0.9,0.9,73.67483322347698,15.468044051123293,104.61092132572357,42.738745121230394,pretrained on virtual testbed,182.8450012243582,0.40293599896162857,0.5721289651083309,0.23374303281492625
310,87399,0.9,0.9,73.7525628453112,15.405567637362399,104.56369812003601,42.941427570586406,pretrained on virtual testbed,182.8450012243582,0.40336111105828826,0.571870696053277,0.23485152606329956
311,87693,0.9,0.9,73.80986210128711,15.334982355246968,104.47982681178104,43.13989739079317,pretrained on virtual testbed,182.8450012243582,0.4036744871724408,0.5714119943786709,0.23593697996621069
312,87742,0.9,0.9,73.86599013569165,15.264441349453483,104.39487283459862,43.33710743678468,pretrained on virtual testbed,182.8450012243582,0.4039814577432997,0.5709473714652001,0.23701554402139927
313,87765,0.9,0.9,73.91964602458778,15.193505489446695,104.30665700348116,43.53263504569439,pretrained on virtual testbed,182.8450012243582,0.40427490787065806,0.5704649091034908,0.23808490663782536
314,88924,0.9,0.9,73.94729682020314,15.116359476416111,104.18001577303536,43.71457786737091,pretrained on virtual testbed,182.8450012243582,0.40442613320047405,0.5697722938851485,0.23907997251579963
315,89058,0.9,0.9,73.99903547262076,15.045726518512213,104.09048850964518,43.90758243559634,pretrained on virtual testbed,182.8450012243582,0.40470909774460256,0.5692826591519554,0.2401355363372497
316,89286,0.9,0.9,74.04829909491988,14.974745339995437,103.99778977491076,44.09880841492901,pretrained on virtual testbed,182.8450012243582,0.4049785260689715,0.5687756792831392,0.24118137285480387
317,89643,0.9,0.9,74.08393683595267,14.900505686472533,103.88494820889774,44.2829254630076,pretrained on virtual testbed,182.8450012243582,0.4051734329069718,0.568158535990966,0.24218832982297755
318,89692,0.9,0.9,74.17753840821372,14.850808139751866,103.87915468771746,44.47592212870999,pretrained on virtual testbed,182.8450012243582,0.40568535049637416,0.5681268505681133,0.24324385042463498
319,89844,0.9,0.9,74.2820070338399,14.808452417655563,103.89891186915102,44.66510219852878,pretrained on virtual testbed,182.8450012243582,0.4062567012302014,0.5682349048288329,0.24427849763156986
320,89911,0.9,0.9,74.41594195184629,14.789176279653663,103.99429451115361,44.837589392538966,pretrained on virtual testbed,182.8450012243582,0.406989206451069,0.5687565632901739,0.24522184961196414
321,90079,0.9,0.9,74.58035353642163,14.799525631297822,104.17940479901728,44.98130227382598,pretrained on virtual testbed,182.8450012243582,0.4078883920097357,0.5697689523991138,0.24600783162035753
322,90384,0.9,0.9,74.75087853022607,14.816436864181773,104.38375225858962,45.118004801862526,pretrained on virtual testbed,182.8450012243582,0.4088210124951883,0.5708865517767507,0.24675547321362595
323,90492,0.9,0.9,74.89435811733973,14.80581159799552,104.50598131333078,45.28273492134869,pretrained on virtual testbed,182.8450012243582,0.4096057185913512,0.5715550363069413,0.24765640087576113
324,90687,0.9,0.9,75.06862689330387,14.826955133059217,104.7225371594223,45.41471662718544,pretrained on virtual testbed,182.8450012243582,0.41055881424503166,0.5727394047317899,0.24837822375827354
325,91037,0.9,0.9,75.14376430517773,14.767990936022613,104.67974617722295,45.6077824331325,pretrained on virtual testbed,182.8450012243582,0.4109697492521181,0.5725053760084842,0.24943412249575203
326,91603,0.9,0.9,75.17115249111895,14.693497688874896,104.55814786886873,45.784157113369155,pretrained on virtual testbed,182.8450012243582,0.4111195383399128,0.5718403411016506,0.250398735578175
327,92161,0.9,0.9,75.22992125197266,14.628293321529487,104.48650789503162,45.97333460891368,pretrained on virtual testbed,182.8450012243582,0.4114409513425117,0.5714485339789106,0.25143336870611266
328,92263,0.9,0.9,75.25325113910205,14.55393494972878,104.36112103855962,46.145381239644486,pretrained on virtual testbed,182.8450012243582,0.41156854513492147,0.5707627790737593,0.2523743111960837
329,92288,0.9,0.9,75.30930450071574,14.488601466433506,104.28650743358276,46.332101567848724,pretrained on virtual testbed,182.8450012243582,0.4118751073118383,0.5703547088258595,0.25339550579781706
330,92452,0.9,0.9,75.37910207012203,14.42943820518053,104.2379784804831,46.52022565976097,pretrained on virtual testbed,182.8450012243582,0.4122568381162842,0.5700892984904677,0.25442437774210064
331,92758,0.9,0.9,75.43594737428656,14.365205634685314,104.16635864365719,46.70553610491593,pretrained on virtual testbed,182.8450012243582,0.4125677315166172,0.5696976014993205,0.2554378615339139
332,93016,0.9,0.9,75.46429481488856,14.293236522885872,104.0507678606603,46.87782176911682,pretrained on virtual testbed,182.8450012243582,0.4127227668766882,0.5690654224283977,0.2563801113249787
333,93133,0.9,0.9,75.47583928836484,14.219420204279475,103.91467969692378,47.03699887980589,pretrained on virtual testbed,182.8450012243582,0.41278590490834877,0.5683211408629995,0.2572506689536981
334,93312,0.9,0.9,75.45615895778985,14.146879527194129,103.74991801217811,47.16239990340159,pretrained on virtual testbed,182.8450012243582,0.41267827095367016,0.5674200405668884,0.2579365013404519
335,93629,0.9,0.9,75.44598066294307,14.073780788828675,103.59354224060041,47.29841908528572,pretrained on virtual testbed,182.8450012243582,0.4126226047075129,0.5665648037787314,0.25868040563629435
336,93784,0.9,0.9,75.42165692229896,14.002765157762918,103.4271872378248,47.41612660677313,pretrained on virtual testbed,182.8450012243582,0.4124895754177799,0.5656549894460361,0.25932416138952374
337,93831,0.9,0.9,75.4431520014674,13.931707561842222,103.30656712515184,47.57973687778295,pretrained on virtual testbed,182.8450012243582,0.4126071344378488,0.5649953044020629,0.26021896447363463
338,93916,0.9,0.9,75.48167579225252,13.864598979340498,103.21087375093352,47.75247783357152,pretrained on virtual testbed,182.8450012243582,0.4128178254084915,0.5644719465110758,0.26116370430590713
339,94129,0.9,0.9,75.492076185807,13.793090997066747,103.07825817994049,47.9058941916735,pretrained on virtual testbed,182.8450012243582,0.41287470633761086,0.563746656948304,0.2620027557269177
340,94186,0.9,0.9,75.60236577421976,13.764204364976372,103.1307745041725,48.07395704426702,pretrained on virtual testbed,182.8450012243582,0.4134778925755405,0.5640338746675764,0.2629219104835047
341,94444,0.9,0.9,75.72326038136332,13.74418690171595,103.21163418479522,48.23488657793142,pretrained on virtual testbed,182.8450012243582,0.4141390788608315,0.564476105409906,0.263802052311757
342,94992,0.9,0.9,75.9027888495333,13.786070357668432,103.47492956487017,48.33064813419643,pretrained on virtual testbed,182.8450012243582,0.41512094036630237,0.5659160976345328,0.2643257830980721
343,95317,0.9,0.9,76.03589665610946,13.776793637431759,103.58948393097297,48.48230938124594,pretrained on virtual testbed,182.8450012243582,0.4158489220211732,0.5665426084241947,0.2651552356181517
344,95786,0.9,0.9,76.10245833318434,13.72105531848799,103.54456897016033,48.66034769620836,pretrained on virtual testbed,182.8450012243582,0.41621295536432823,0.5662969634215318,0.2661289473071246
345,95944,0.9,0.9,76.23387635722705,13.710923128262486,103.65572261375202,48.812030100702074,pretrained on virtual testbed,182.8450012243582,0.41693169540733027,0.566904875275,0.2669585155396605
346,96064,0.9,0.9,76.31389359024251,13.662620449746628,103.63913448973577,48.98865269074926,pretrained on virtual testbed,182.8450012243582,0.41736931870837574,0.5668141529478641,0.2679244844688874
347,96146,0.9,0.9,76.39492198444093,13.615254185604982,103.62543035565089,49.16441361323096,pretrained on virtual testbed,182.8450012243582,0.41781247216434025,0.5667392034879767,0.2688857408407039
348,96246,0.9,0.9,76.44155538331688,13.552616751141269,103.54678888559943,49.336321881034344,pretrained on virtual testbed,182.8450012243582,0.4180675154992069,0.5663091043902443,0.2698259266081695
349,96540,0.9,0.9,76.57981711846526,13.550851540762437,103.68152019999013,49.47811403694038,pretrained on virtual testbed,182.8450012243582,0.418823684572589,0.5670459651930474,0.27060140395213067
350,96726,0.9,0.9,76.74665332450472,13.580181844574774,103.90701701365427,49.58628963535517,pretrained on virtual testbed,182.8450012243582,0.4197361306603809,0.5682792327811913,0.27119302853957045
351,97260,0.9,0.9,76.84593856016981,13.54524346304504,103.93642548625989,49.75545163407973,pretrained on virtual testbed,182.8450012243582,0.4202791328480276,0.5684400710453423,0.27211819465071285
352,97339,0.9,0.9,76.96813112342087,13.52873977609008,104.02561067560103,49.91065157124072,pretrained on virtual testbed,182.8450012243582,0.4209474178021299,0.5689278349368567,0.27296700066740315
353,97629,0.9,0.9,76.9952995775937,13.461561166317857,103.91842191022941,50.072177244957984,pretrained on virtual testbed,182.8450012243582,0.42109600515202134,0.5683416074509868,0.27385040285305584
354,97679,0.9,0.9,77.00474329390337,13.392421491599102,103.78958627710158,50.21990031070517,pretrained on virtual testbed,182.8450012243582,0.4211476539050441,0.5676369907960872,0.27465831701400095
355,97978,0.9,0.9,77.01707124810059,13.323888574034035,103.66484839616867,50.36929410003252,pretrained on virtual testbed,182.8450012243582,0.4212150768814157,0.5669547852115886,0.27547536855124277
356,98433,0.9,0.9,76.96027940762512,13.266942971126262,103.49416534987765,50.4263934653726,pretrained on virtual testbed,182.8450012243582,0.4209044758800474,0.5660213003192038,0.275787651440891
357,98592,0.9,0.9,76.86791337702464,13.22978611589025,103.32748560880513,50.40834114524414,pretrained on virtual testbed,182.8450012243582,0.4203993156077841,0.5651097099560197,0.27568892125954847
358,98687,0.9,0.9,76.86720014113553,13.161601343952633,103.19040282904079,50.54399745323026,pretrained on virtual testbed,182.8450012243582,0.42039541484000625,0.5643599887230277,0.27643084095698484
359,98922,0.9,0.9,76.8668834417626,13.093785636776818,103.05445471531624,50.67931216820896,pretrained on virtual testbed,182.8450012243582,0.42039368277530226,0.563616473106991,0.2771708924436134
360,98999,0.9,0.9,76.85223879979182,13.027135123561457,102.90650904691473,50.797968552668905,pretrained on virtual testbed,182.8450012243582,0.4203135895713715,0.5628073415069428,0.2778198376358003
361,99119,0.9,0.9,76.78856647045127,12.975193850944812,102.7389541723409,50.83817876856165,pretrained on virtual testbed,182.8450012243582,0.41996535839789567,0.5618909649396214,0.27803975185616997
362,99173,0.9,0.9,76.74686848422604,12.914918722105277,102.5767059284366,50.91703104001549,pretrained on virtual testbed,182.8450012243582,0.4197373073932414,0.5610036109358594,0.27847100385062334
363,99273,0.9,0.9,76.65791068081047,12.878263984795163,102.4144386504008,50.90138271122015,pretrained on virtual testbed,182.8450012243582,0.41925078710108193,0.5601161528322787,0.27838542136988526
364,99752,0.9,0.9,76.58287405211041,12.833286590570902,102.24944723325221,50.91630087096861,pretrained on virtual testbed,182.8450012243582,0.41884040328857625,0.5592137961036627,0.2784670104734898
365,100358,0.9,0.9,76.64545723927894,12.782137830176396,102.20973289963173,51.08118157892615,pretrained on virtual testbed,182.8450012243582,0.4191826778202805,0.5589965939195475,0.2793687617210135
366,100840,0.9,0.9,76.67713760335505,12.720229452312756,102.11759650798056,51.236678698729534,pretrained on virtual testbed,182.8450012243582,0.4193559413159406,0.5584926895686809,0.2802191930632003
367,101288,0.9,0.9,76.69417350471201,12.655941350864351,102.00605620644072,51.382290802983306,pretrained on virtual testbed,182.8450012243582,0.4194491125880174,0.5578826630391451,0.28101556213688966
368,101643,0.9,0.9,76.72158432496201,12.593783556830292,101.90915143862259,51.534017211301425,pretrained on virtual testbed,182.8450012243582,0.41959902546540784,0.5573526798994956,0.2818453710313201
369,102152,0.9,0.9,76.6615396693806,12.543026899559848,101.7475934685003,51.575485870260906,pretrained on virtual testbed,182.8450012243582,0.41927063445018,0.5564691010811496,0.2820721678192104
370,102320,0.9,0.9,76.54619935807284,12.53024364270063,101.60668664347409,51.48571207267158,pretrained on virtual testbed,182.8450012243582,0.41863982523726506,0.5556984657119424,0.2815811847625877
371,102580,0.9,0.9,76.49718386456533,12.47524154835476,101.44766696127485,51.54670076785581,pretrained on virtual testbed,182.8450012243582,0.41837175395733234,0.5548287690774464,0.28191473883721835
372,102680,0.9,0.9,76.46407517595964,12.41547097157003,101.2950171190997,51.633133232819574,pretrained on virtual testbed,182.8450012243582,0.41819067879320976,0.5539939098187684,0.2823874477676512
373,102784,0.9,0.9,76.51520377218345,12.362012470085272,101.23922871235399,51.79117883201291,pretrained on virtual testbed,182.8450012243582,0.4184703068709885,0.5536887967100034,0.28325181703197366
374,102852,0.9,0.9,76.5503463981989,12.303443895350377,101.15723418889965,51.943458607498144,pretrained on virtual testbed,182.8450012243582,0.4186625058689383,0.5532403593838239,0.2840846523540527
375,103012,0.9,0.9,76.58769858578182,12.245851305366264,101.07940119651435,52.09599597504929,pretrained on virtual testbed,182.8450012243582,0.41886678920910514,0.5528146819419244,0.28491889647628593
376,103032,0.9,0.9,76.66647926716865,12.20777502125479,101.08202930967823,52.250929224659075,pretrained on virtual testbed,182.8450012243582,0.4192976496693819,0.5528290553901799,0.2857662439485839
377,103280,0.9,0.9,76.74976204514998,12.17290699680382,101.09557603875761,52.40394805154234,pretrained on virtual testbed,182.8450012243582,0.4197531326053312,0.5529031439842823,0.28660312122638004
378,104445,0.9,0.9,76.7672486359864,12.111716541402009,100.99068171879043,52.543815553182384,pretrained on virtual testbed,182.8450012243582,0.4198487687491652,0.5523294650799383,0.28736807241839224
379,104467,0.9,0.9,76.78332645419297,12.050669668425414,100.8846657910438,52.681987117342146,pretrained on virtual testbed,182.8450012243582,0.41993670015608864,0.5517496519757422,0.28812374833643506
380,104480,0.9,0.9,76.81039061252287,11.99187908421293,100.79414878094873,52.826632444097,pretrained on virtual testbed,182.8450012243582,0.42008471710021433,0.5512546042058335,0.28891482999459517
381,104664,0.9,0.9,76.88711922156874,11.954428347733716,100.79597591703617,52.978262526101304,pretrained on virtual testbed,182.8450012243582,0.4205043545446732,0.5512645970198301,0.2897441120695164
382,104759,0.9,0.9,77.01630023579013,11.961309648326873,100.93891953244388,53.09368093913638,pretrained on virtual testbed,182.8450012243582,0.4212108601278523,0.5520463718260896,0.2903753484296149
383,105015,0.9,0.9,77.15686983026924,11.98063939614042,101.11814862255008,53.19559103798841,pretrained on virtual testbed,182.8450012243582,0.4219796511450408,0.5530265959990561,0.2909327062910255
384,105038,0.9,0.9,77.29996137804446,12.002675193234737,101.30531176451393,53.294610991574984,pretrained on virtual testbed,182.8450012243582,0.42276223501015636,0.5540502123993437,0.291474257620969
385,105133,0.9,0.9,77.44077091457633,12.021851602347299,101.48447411927093,53.39706770988174,pretrained on virtual testbed,182.8450012243582,0.42353233829758014,0.5550300715891345,0.29203460500602574
386,105416,0.9,0.9,77.57182573763235,12.030094133858963,101.63201400535027,53.511637469914426,pretrained on virtual testbed,182.8450012243582,0.42424909195329097,0.55583698391975,0.29266119998683193
387,105438,0.9,0.9,77.75386819540223,12.102739764534057,101.95934772447035,53.54838866633412,pretrained on virtual testbed,182.8450012243582,0.42524470275233334,0.5576272090663398,0.2928621964383269
388,105690,0.9,0.9,77.9338788065255,12.171310892624984,102.27650059177546,53.59125702127553,pretrained on virtual testbed,182.8450012243582,0.42622920115216867,0.5593617539824239,0.29309664832191334
389,105905,0.9,0.9,78.08389999539689,12.199345344261786,102.48259068392046,53.68520930687332,pretrained on virtual testbed,182.8450012243582,0.427049684008505,0.5604888840147737,0.2936104840022364
390,106046,0.9,0.9,78.20857730250162,12.199259324289146,102.60709595107991,53.810058653923335,pretrained on virtual testbed,182.8450012243582,0.4277315583078836,0.5611698174082258,0.29429329920754144
391,106847,0.9,0.9,78.28277984181415,12.158991338064407,102.60076251794297,53.96479716568533,pretrained on virtual testbed,182.8450012243582,0.4281373803911544,0.5611351791457929,0.295139581636516
392,106888,0.9,0.9,78.35874094417665,12.120082333668897,102.59890561151444,54.11857627683885,pretrained on virtual testbed,182.8450012243582,0.4285528202547211,0.5611250235144325,0.2959806169950097
393,107586,0.9,0.9,78.40010074390818,12.065054844058487,102.53021043202516,54.26999105579121,pretrained on virtual testbed,182.8450012243582,0.4287790216791767,0.5607493218051744,0.296808721553179
394,107627,0.9,0.9,78.42684798567068,12.006308326101882,102.43946463787444,54.414231333466915,pretrained on virtual testbed,182.8450012243582,0.42892530537073725,0.5602530227893793,0.2975975879520953
395,108487,0.9,0.9,78.3325760503709,11.981232993126138,102.29504203662319,54.37011006411863,pretrained on virtual testbed,182.8450012243582,0.42840972149002676,0.559463159242199,0.29735628373785455
396,109180,0.9,0.9,78.0960271993574,12.147084712450267,102.39019662425792,53.80185777445686,pretrained on virtual testbed,182.8450012243582,0.42711600905911784,0.5599835704483986,0.2942484476698371
397,109199,0.9,0.9,77.83886060038773,12.349421736261988,102.53770407291171,53.14001712786376,pretrained on virtual testbed,182.8450012243582,0.4257095358318071,0.5607903053750636,0.2906287662885506
398,109385,0.9,0.9,77.61510651085904,12.483826071621372,102.58275865410178,52.64745436761629,pretrained on virtual testbed,182.8450012243582,0.4244857993991433,0.5610367139773681,0.28793488482091856
399,109487,0.9,0.9,77.38662924550519,12.623768181042724,102.63416560759063,52.13909288341974,pretrained on virtual testbed,182.8450012243582,0.4232362313834802,0.5613178644225245,0.2851545983444358
400,109535,0.9,0.9,77.18539212664535,12.715918456812094,102.61722904026954,51.753555213021166,pretrained on virtual testbed,182.8450012243582,0.4221356428111248,0.5612252364195291,0.2830460492027204
401,109997,0.9,0.9,77.03292298697745,12.740515988512607,102.51395496400266,51.55189100995224,pretrained on virtual testbed,182.8450012243582,0.4213017718349048,0.5606604188113072,0.28194312485850237
402,110012,0.9,0.9,76.90120347584588,12.742241989306693,102.38568745445926,51.41671949723249,pretrained on virtual testbed,182.8450012243582,0.42058138292490144,0.5599589092885722,0.28120385656123076
403,110094,0.9,0.9,76.80124108198304,12.715715090394355,102.23267126277175,51.36981090119433,pretrained on virtual testbed,182.8450012243582,0.4200346772824531,0.5591220464229597,0.28094730814194635
404,110377,0.9,0.9,76.6769002171079,12.710476806073151,102.0978538292542,51.25594660496159,pretrained on virtual testbed,182.8450012243582,0.41935464302369546,0.5583847146249079,0.280324571422483
405,110572,0.9,0.9,76.57202038804188,12.688127588998796,101.94827556603947,51.195765210044286,pretrained on virtual testbed,182.8450012243582,0.41878104337172944,0.5575666541791033,0.2799954325643555
406,110641,0.9,0.9,76.56273859386356,12.623765272229784,101.81026913832312,51.31520804940399,pretrained on virtual testbed,182.8450012243582,0.41873028018916403,0.5568118814109542,0.2806486789673739
407,111078,0.9,0.9,76.63945235801495,12.582312883957512,101.80407812592998,51.47482659009992,pretrained on virtual testbed,182.8450012243582,0.41914983644521536,0.5567780220636837,0.2815216508267471
408,111313,0.9,0.9,76.66992936581273,12.521808649118219,101.71354666404918,51.62631206757629,pretrained on virtual testbed,182.8450012243582,0.4193165186492336,0.5562828952553236,0.2823501420431435
409,111360,0.9,0.9,76.7521893183452,12.484548493465912,101.72128630527703,51.78309233141338,pretrained on virtual testbed,182.8450012243582,0.4197664076370738,0.5563252242289134,0.28320759104523413
