,rounded_step,goal_power_alg,goal,mean,std,y_upper,y_lower,max_possible_return,mean_norm,y_upper_norm,y_lower_norm
31,3000.0,0.85_SAC,0.85,28.726607979368556,15.799145846173577,60.32489967171571,-2.871683712978598,191.65140287092927,0.14988989148550586,0.3147636738789879,-0.014983890907976184
32,3000.0,0.85_TQC,0.85,29.247324215113327,13.926585957560555,57.10049613023443,1.3941522999922178,191.65140287092927,0.15260688821991253,0.29793935903871094,0.0072744174011141055
33,3000.0,0.87_TQC,0.87,16.833960379181462,5.277086376206011,27.388133131593484,6.279787626769441,187.9423437227816,0.08956981192068064,0.14572625087612764,0.03341337296523365
34,3000.0,0.9_TQC,0.9,6.680655987932439,6.035751057504565,18.752158102941568,-5.390846127076691,182.8450012243582,0.03653726349201641,0.1025576744093316,-0.02948314742529879
35,3500.0,0.85_CrossQ,0.85,38.02730937085419,22.96240134541085,83.95211206167589,-7.897493319967509,191.65140287092927,0.19841915478419062,0.4380459041993801,-0.041207594630998885
36,3500.0,0.85_SAC,0.85,32.154919845545734,15.602568671115128,63.36005718777599,0.949782503315479,191.65140287092927,0.16777816057626765,0.33060053951416596,0.004955781638369354
37,3500.0,0.85_TQC,0.85,27.905404222342828,13.294169952652876,54.49374412764858,1.317064317037076,191.65140287092927,0.14560500890847208,0.2843378306202552,0.006872187196688949
38,3500.0,0.87_TQC,0.87,16.85330201157461,4.949733342090398,26.752768695755407,6.953835327393813,187.9423437227816,0.0896727245055193,0.1423456160322031,0.03699983297883551
39,3500.0,0.9_TQC,0.9,7.122934911314657,5.815521653004581,18.75397821732382,-4.508108394694504,182.8450012243582,0.0389561369663835,0.10256762882082802,-0.02465535488806102
40,4000.0,0.85_CrossQ,0.85,47.17924615059173,28.573946858496225,104.32713986758418,-9.968647566400719,191.65140287092927,0.24617219307476373,0.5443588635656634,-0.05201447741613593
41,4000.0,0.85_SAC,0.85,34.22876199931639,15.652173271409426,65.53310854213524,2.924415456497538,191.65140287092927,0.17859906834268416,0.3419391017255927,0.01525903495977555
42,4000.0,0.85_TQC,0.85,27.998606486824897,12.4706301426943,52.9398667722135,3.057346201436296,191.65140287092927,0.14609132032120323,0.276229998732995,0.01595264190941151
43,4000.0,0.87_TQC,0.87,16.914241868516424,4.732375712724427,26.37899329396528,7.449490443067569,187.9423437227816,0.08999697212175474,0.14035683907866328,0.03963710516484621
44,4000.0,0.9_TQC,0.9,7.897730713086782,5.984465710534043,19.86666213415487,-4.071200707981305,182.8450012243582,0.04319358287184426,0.10865302305846289,-0.02226585731477437
45,4500.0,0.85_CrossQ,0.85,54.44529803512382,32.98701526608242,120.41932856728866,-11.528732497041027,191.65140287092927,0.28408504826750935,0.6283247957667547,-0.06015469923173606
46,4500.0,0.85_SAC,0.85,34.38408515703082,15.724807915104964,65.83370098724075,2.9344693268208886,191.65140287092927,0.17940951457677215,0.3435075350404688,0.01531149411307547
47,4500.0,0.85_TQC,0.85,31.701904507646063,12.562251738585228,56.82640798481652,6.577401030475606,191.65140287092927,0.16541441404943028,0.29650922003992414,0.03431960805893637
48,4500.0,0.87_TQC,0.87,17.59784048075405,4.925113466560002,27.448067413874057,7.747613547634048,187.9423437227816,0.0936342504417801,0.14604514805008742,0.0412233528334728
49,4500.0,0.9_TQC,0.9,8.59998221204869,6.179802726111066,20.95958766427082,-3.7596232401734415,182.8450012243582,0.047034275777089275,0.11463035644355712,-0.02056180488937858
50,5000.0,0.85_CrossQ,0.85,59.21699218814096,33.47214526350601,126.16128271515298,-7.727298338871051,191.65140287092927,0.30898282663770327,0.6582852033706131,-0.04031955009520658
51,5000.0,0.85_SAC,0.85,36.699720955685464,16.9659133037047,70.63154756309487,2.767894348276066,191.65140287092927,0.1914920548763292,0.3685417717013156,0.01444233805134288
52,5000.0,0.85_TQC,0.85,32.63548987391358,13.816283584710263,60.2680570433341,5.002922704493052,191.65140287092927,0.17028568215538956,0.3144670800240507,0.026104284286728396
53,5000.0,0.87_TQC,0.87,18.584877418286876,5.5980946973122325,29.78106681291134,7.388688023662411,187.9423437227816,0.0988860575544376,0.1584585262852684,0.039313588823606783
54,5000.0,0.9_TQC,0.9,9.555472455027042,6.593638136775643,22.742748728578327,-3.6318038185242436,182.8450012243582,0.05225996002648216,0.12438266606300084,-0.01986274601003652
55,5500.0,0.85_CrossQ,0.85,64.45013950728756,35.80637856289434,136.06289663307624,-7.162617618501116,191.65140287092927,0.3362883784925516,0.7099499121574914,-0.03737315517238815
56,5500.0,0.85_SAC,0.85,41.00246973322617,19.107484841465578,79.21743941615733,2.787500050295016,191.65140287092927,0.21394296686072237,0.4133412969040858,0.014544636817358977
57,5500.0,0.85_TQC,0.85,37.57775311615709,17.002230388204822,71.58221389256673,3.5732923397474465,191.65140287092927,0.19607345708533339,0.37350216497384536,0.018644749196821367
58,5500.0,0.87_TQC,0.87,20.23071875605466,7.3984796801988,35.027678116452265,5.433759395657059,187.9423437227816,0.10764321842179078,0.18637459458374495,0.028911842259836635
59,5500.0,0.9_TQC,0.9,11.676108807117135,8.73736361522346,29.150836037564055,-5.798618423329785,182.8450012243582,0.06385796017901565,0.15942922060961787,-0.031713300251586564
60,6000.0,0.85_CrossQ,0.85,66.39521518280804,33.509072998616205,133.41336118004045,-0.6229308144243646,191.65140287092927,0.34643740764852615,0.6961251479588169,-0.0032503326617644816
61,6000.0,0.85_SAC,0.85,45.12066497629612,22.305335709627514,89.73133639555115,0.5099935570410921,191.65140287092927,0.23543091415137388,0.4682007804345798,0.002661047868167996
62,6000.0,0.85_TQC,0.85,43.302192746492345,22.285356940198774,87.87290662688989,-1.2685211339052032,191.65140287092927,0.22594247731990202,0.45850385288371365,-0.00661889824390959
63,6000.0,0.87_TQC,0.87,22.14824711523895,9.262525621973385,40.67329835918572,3.623195871292179,187.9423437227816,0.1178459663560864,0.21641370195521017,0.019278230756962673
64,6000.0,0.9_TQC,0.9,13.799669040497992,10.733180983565768,35.26603100762953,-7.666692926633544,182.8450012243582,0.07547195136915578,0.19287391381488567,-0.0419300110765741
65,6500.0,0.85_CrossQ,0.85,69.616115624359,33.73988359978526,137.09588282392951,2.13634842478848,191.65140287092927,0.36324344399004005,0.7153398345654634,0.011147053414616736
66,6500.0,0.85_SAC,0.85,49.14473792094696,24.86398117583717,98.8727002726213,-0.583224430727384,191.65140287092927,0.25642774946992836,0.5158986513613403,-0.00304315242148353
67,6500.0,0.85_TQC,0.85,47.55078129767674,25.245270268365463,98.04132183440767,-2.939759239054183,191.65140287092927,0.2481107917049821,0.5115606792632515,-0.015339095853287394
68,6500.0,0.87_TQC,0.87,24.125336045269062,10.67523809365062,45.475812232570306,2.7748598579678223,187.9423437227816,0.12836562302774288,0.24196682520703244,0.01476442084845335
69,6500.0,0.9_TQC,0.9,15.960832351334972,12.482033699052705,40.924899749440385,-9.003235046770438,182.8450012243582,0.08729159804456664,0.22382290724603338,-0.04923971115690007
70,7000.0,0.85_CrossQ,0.85,72.79311049977849,33.35085422801714,139.49481895581278,6.0914020437442105,191.65140287092927,0.37982038956846137,0.7278570199131692,0.03178375922375357
71,7000.0,0.85_SAC,0.85,52.65232262336192,26.32091943592959,105.29416149522109,0.010483751502739835,191.65140287092927,0.2747296489075088,0.5494045956247612,5.4702190256338935e-05
72,7000.0,0.85_TQC,0.85,51.50929917570867,24.37470478905069,100.25870875381005,2.759889597607291,191.65140287092927,0.26876557334880785,0.5231305758890317,0.01440057080858408
73,7000.0,0.87_TQC,0.87,27.258953893738685,13.799052581539742,54.85705905681817,-0.33915126934079964,187.9423437227816,0.14503891647720507,0.2918823824913737,-0.001804549536963602
74,7000.0,0.9_TQC,0.9,18.22394253529882,14.150279451455718,46.52450143821026,-10.076616367612615,182.8450012243582,0.0996688037040581,0.2544477624582299,-0.05511015505011373
75,7500.0,0.85_CrossQ,0.85,73.97192319456444,30.48377201821554,134.93946723099552,13.00437915813336,191.65140287092927,0.38597120650550115,0.7040880745437208,0.0678543384672815
76,7500.0,0.85_SAC,0.85,57.758486943756594,29.9557755108846,117.6700379655258,-2.153064078012605,191.65140287092927,0.3013726280034328,0.6139795284711408,-0.011234272464275259
77,7500.0,0.85_TQC,0.85,53.00123904294983,25.371152495143214,103.74354403323625,2.258934052663399,191.65140287092927,0.27655022738677454,0.5413137732318297,0.01178668154171934
78,7500.0,0.87_TQC,0.87,32.18593587221649,18.916047200694816,70.01803027360612,-5.646158529173142,187.9423437227816,0.17125430722355647,0.37255058592269125,-0.030041971475578327
79,7500.0,0.9_TQC,0.9,20.103677389116786,15.252172106410459,50.60802160193771,-10.400666823704132,182.8450012243582,0.10994928630533772,0.27678099627038544,-0.05688242365970997
80,8000.0,0.85_CrossQ,0.85,78.18259192509232,30.83137590466761,139.84534373442756,16.519840115757106,191.65140287092927,0.4079416625911455,0.7296859904991598,0.08619733468313122
81,8000.0,0.85_SAC,0.85,62.57179639513005,31.951096159746644,126.47398871462335,-1.3303959243632377,191.65140287092927,0.32648754696186616,0.6599168428722606,-0.006941748948528252
82,8000.0,0.85_TQC,0.85,54.59989024538978,25.58223377336431,105.7643577921184,3.4354226986611565,191.65140287092927,0.2848916805590041,0.5518579890769029,0.017925372041105263
83,8000.0,0.87_TQC,0.87,39.254502708882,26.35873402639616,91.97197076167433,-13.46296534391032,187.9423437227816,0.20886460140554122,0.48936268932207566,-0.07163348651099317
84,8000.0,0.9_TQC,0.9,21.6832040952121,15.499151070683652,52.68150623657941,-9.315098046155203,182.8450012243582,0.11858789657916835,0.2881211183451336,-0.05094532518679688
85,8500.0,0.85_CrossQ,0.85,83.28208270679173,32.14704323757757,147.57616918194685,18.987996231636586,191.65140287092927,0.434549820451246,0.770023944365982,0.09907569653650987
86,8500.0,0.85_SAC,0.85,63.821426249871394,29.821350777415425,123.46412780470224,4.178724695040543,191.65140287092927,0.3330078741602166,0.6442119700415193,0.02180377827891389
87,8500.0,0.85_TQC,0.85,57.423007493126654,25.24786463619148,107.9187367655096,6.927278220743695,191.65140287092927,0.299622161032649,0.563099122411273,0.03614519965402487
88,8500.0,0.87_TQC,0.87,48.05547986460658,33.783390800913544,115.62226146643367,-19.511301737220506,187.9423437227816,0.2556926710219667,0.6152007002582591,-0.10381535821432573
89,8500.0,0.9_TQC,0.9,23.158597369446543,15.809393659212642,54.77738468787183,-8.46018994897874,182.8450012243582,0.12665698933180025,0.29958371473693046,-0.04626973607332992
90,9000.0,0.85_CrossQ,0.85,87.38326791463213,32.123484416595,151.63023674782212,23.136299081442132,191.65140287092927,0.4559490126637987,0.7911772858242,0.12072073950339746
91,9000.0,0.85_SAC,0.85,66.90377586259038,29.95940877219757,126.82259340698552,6.98495831819524,191.65140287092927,0.34909097903993846,0.661735794819077,0.03644616326079999
92,9000.0,0.85_TQC,0.85,61.01924766079983,26.1931783636072,113.40560438801423,8.63289093358543,191.65140287092927,0.3183866475628891,0.5917285377993766,0.04504475732640156
93,9000.0,0.87_TQC,0.87,56.11774609115897,38.276394609398665,132.6705353099563,-20.43504312763836,187.9423437227816,0.2985902217646795,0.705910827129238,-0.10873038359987902
94,9000.0,0.9_TQC,0.9,24.52201529375869,16.153979229607437,56.829973752973565,-7.785943165456182,182.8450012243582,0.1341136762260686,0.31080955657760034,-0.04258220412546315
95,9500.0,0.85_CrossQ,0.85,88.68175456437658,31.648372498876302,151.97849956212917,25.38500956662397,191.65140287092927,0.4627242651810941,0.7929944539173635,0.13245407644482474
96,9500.0,0.85_SAC,0.85,70.47160067295493,30.71677022898805,131.90514113093104,9.038060214978834,191.65140287092927,0.3677071997245706,0.6882555470766091,0.04715885237253213
97,9500.0,0.85_TQC,0.85,67.67820241073484,30.75647221237086,129.19114683547656,6.165257985993122,191.65140287092927,0.3531317871767097,0.6740944490893314,0.03216912526408802
98,9500.0,0.87_TQC,0.87,63.2237139644877,40.47789968411438,144.17951333271645,-17.732085403741053,187.9423437227816,0.33639951866165846,0.767147575563833,-0.09434853824051595
99,9500.0,0.9_TQC,0.9,25.931658617647294,16.403453400488782,58.73856541862486,-6.875248183330271,182.8450012243582,0.1418231750608708,0.32124786034784875,-0.0376015102261071
100,10000.0,0.85_CrossQ,0.85,92.45518072868373,31.117433119544287,154.6900469677723,30.220314489595154,191.65140287092927,0.4824132740157877,0.807142784506257,0.1576837635253185
101,10000.0,0.85_SAC,0.85,77.96544227004354,34.854690799871,147.67482386978554,8.256060670301537,191.65140287092927,0.4068086176366297,0.7705387054705753,0.04307852980268406
102,10000.0,0.85_TQC,0.85,72.09111537647054,31.841103536068648,135.77332244860784,8.408908304333245,191.65140287092927,0.3761575146153324,0.7084389699982868,0.04387605923237807
103,10000.0,0.87_TQC,0.87,69.72277497243664,42.08837032281828,153.8995156180732,-14.453965673199917,187.9423437227816,0.37097959720710416,0.8188655763763264,-0.07690638196211803
104,10000.0,0.9_TQC,0.9,26.80710892637861,16.16383533054109,59.13477958746079,-5.52056173470357,182.8450012243582,0.14661111185361422,0.32341480046752835,-0.03019257676029993
105,10500.0,0.85_CrossQ,0.85,93.35490737877315,29.869851484869066,153.09461034851128,33.615204409035016,191.65140287092927,0.4871078738810199,0.7988181044081129,0.1753976433539269
106,10500.0,0.85_SAC,0.85,83.62506342842548,36.633018179225424,156.89109978687634,10.35902706997463,191.65140287092927,0.43633942760515104,0.8186274529518429,0.054051402258459245
107,10500.0,0.85_TQC,0.85,74.42941943534196,30.834394359108753,136.09820815355945,12.76063071712445,191.65140287092927,0.3883583335180053,0.710134160850453,0.06658250618555765
108,10500.0,0.87_TQC,0.87,75.46713235867598,43.09925478990516,161.66564193848632,-10.731377221134338,187.9423437227816,0.40154406326863407,0.860187431614379,-0.05709930507711086
109,10500.0,0.9_TQC,0.9,27.781423047335107,15.944508257649572,59.67043956263425,-4.107593467964037,182.8450012243582,0.1519397460215288,0.3263443854798973,-0.022464893436839727
110,11000.0,0.85_CrossQ,0.85,93.00658019398921,28.438934374186232,149.88444894236167,36.128711445616744,191.65140287092927,0.4852903699151422,0.7820681022789265,0.1885126375513578
111,11000.0,0.85_SAC,0.85,86.56946523703861,36.029213795109655,158.62789282725794,14.511037646819304,191.65140287092927,0.451702747489619,0.8276897035504011,0.07571579142883705
112,11000.0,0.85_TQC,0.85,78.56874120225314,31.244016111204814,141.05677342466277,16.080708979843507,191.65140287092927,0.40995651492917334,0.7360069966180196,0.08390603324032707
113,11000.0,0.87_TQC,0.87,80.88994222128656,43.47238158321209,167.83470538771076,-6.054820945137621,187.9423437227816,0.4303976454640829,0.8930116655098759,-0.03221637458170998
114,11000.0,0.9_TQC,0.9,28.04484982048978,15.418941066089115,58.88273195266801,-2.7930323116884495,182.8450012243582,0.15338045684977528,0.32203632343449473,-0.01527540973494422
115,11500.0,0.85_CrossQ,0.85,95.0413797676035,27.448701971064352,149.9387837097322,40.1439758254748,191.65140287092927,0.4959075610399296,0.7823516105995368,0.20946351148032244
116,11500.0,0.85_SAC,0.85,89.92145975852257,35.82008382004223,161.56162739860702,18.281292118438117,191.65140287092927,0.4691928074175467,0.842997363851353,0.09538825098374024
117,11500.0,0.85_TQC,0.85,83.63037492652518,32.22665682733578,148.08368858119672,19.177061271853617,191.65140287092927,0.43636714197624427,0.772672082556714,0.10006220139577438
118,11500.0,0.87_TQC,0.87,84.73636064788553,42.52561018477988,169.7875810174453,-0.3148597216742246,187.9423437227816,0.4508635944908361,0.903402488520017,-0.001675299538344847
119,11500.0,0.9_TQC,0.9,27.979339105665947,14.984558502415469,57.948456110496885,-1.9897778991649915,182.8450012243582,0.15302217133808413,0.3169266631434555,-0.010882320467287227
120,12000.0,0.85_CrossQ,0.85,97.319092789229,26.82667649806465,150.9724457853583,43.6657397930997,191.65140287092927,0.5077922276142696,0.7877450596436966,0.22783939558484265
121,12000.0,0.85_SAC,0.85,92.53781041151808,36.23398072426175,165.0057718600416,20.069848962994584,191.65140287092927,0.48284441973972486,0.8609682443658782,0.10472059511357162
122,12000.0,0.85_TQC,0.85,87.7809298626843,32.90998061004845,153.6008910827812,21.960968642587403,191.65140287092927,0.45802393589470247,0.8014597794842452,0.11458809230515976
123,12000.0,0.87_TQC,0.87,89.84604056326437,41.57168999927601,172.9894205618164,6.702660564712346,187.9423437227816,0.4780510808984532,0.920438774654098,0.035663387142808506
124,12000.0,0.9_TQC,0.9,27.713623872613127,14.65792617091419,57.0294762144415,-1.6022284692152517,182.8450012243582,0.15156894466372306,0.3119006581124087,-0.008762768784962585
125,12500.0,0.85_CrossQ,0.85,101.1162772402537,27.18106561163869,155.47840846353108,46.754146016976314,191.65140287092927,0.527605202599806,0.8112563025079473,0.24395410269166487
126,12500.0,0.85_SAC,0.85,93.90107474936701,36.01449622763751,165.93006720464203,21.872082294091996,191.65140287092927,0.4899576697208223,0.8657910389332778,0.11412430050836676
127,12500.0,0.85_TQC,0.85,91.83547983953294,33.66917523516015,159.17383030985323,24.497129369212644,191.65140287092927,0.479179794480195,0.830538299879033,0.1278212890813569
128,12500.0,0.87_TQC,0.87,96.36927638993895,41.655967559950554,179.68121150984007,13.057341270037838,187.9423437227816,0.5127597883534186,0.9560443269499349,0.06947524975690234
129,12500.0,0.9_TQC,0.9,27.755082134183613,14.321170661413582,56.397423457010774,-0.8872591886435508,182.8450012243582,0.1517956845871165,0.30844389006735196,-0.0048525208931189095
130,13000.0,0.85_CrossQ,0.85,102.93793444920139,26.64866469847885,156.23526384615909,49.64060505224369,191.65140287092927,0.5371102580372271,0.8152054276971729,0.2590150883772813
131,13000.0,0.85_SAC,0.85,97.322868132032,35.616551876555256,168.55597188514253,26.089764378921487,191.65140287092927,0.5078119266237547,0.8794925023254814,0.13613135092202824
132,13000.0,0.85_TQC,0.85,95.10610663193881,33.683008679702255,162.47212399134332,27.740089272534306,191.65140287092927,0.4962452933151215,0.8477481591969499,0.14474242743329313
133,13000.0,0.87_TQC,0.87,101.08809141289277,41.42258053681506,183.9332524865229,18.242930339262642,187.9423437227816,0.5378675683751158,0.9786685046230338,0.097066632127198
134,13000.0,0.9_TQC,0.9,27.78919805010785,13.982327841242796,55.75385373259344,-0.1754576323777428,182.8450012243582,0.15198226839140863,0.3049241344267389,-0.0009595976439216361
135,13500.0,0.85_CrossQ,0.85,105.10833024119682,26.082207752490113,157.27274574617707,52.9439147362166,191.65140287092927,0.5484349640371989,0.8206188078471564,0.2762511202272416
136,13500.0,0.85_SAC,0.85,95.98103552899893,35.08805538900393,166.15714630700677,25.804924750991077,191.65140287092927,0.5008105032950837,0.8669758938258749,0.13464511276429225
137,13500.0,0.85_TQC,0.85,98.39409058680059,33.85497268137156,166.1040359495437,30.684145224057474,191.65140287092927,0.5134013584709614,0.8666987742396497,0.16010394270227288
138,13500.0,0.87_TQC,0.87,104.0775368914495,40.276267111195494,184.63007111384047,23.52500266905851,187.9423437227816,0.5537737522575847,0.9823761237444885,0.12517138077068102
139,13500.0,0.9_TQC,0.9,28.109905878157388,13.622087134114162,55.35408014638571,0.865731609929064,182.8450012243582,0.15373625579003605,0.30273772745071664,0.004734784129355422
140,14000.0,0.85_CrossQ,0.85,108.60073839581506,26.10544809147255,160.81163457876016,56.38984221286996,191.65140287092927,0.566657675179941,0.8390840461891185,0.29423130417076365
141,14000.0,0.85_SAC,0.85,96.89666490844246,34.39664985957585,165.68996462759418,28.103365189290756,191.65140287092927,0.5055880805302484,0.8645382300654525,0.14663793099504427
142,14000.0,0.85_TQC,0.85,100.96500387685279,33.14024720757068,167.24549829199415,34.68450946171143,191.65140287092927,0.5268158874101709,0.8726547042529521,0.18097707056738985
143,14000.0,0.87_TQC,0.87,106.2089471224344,38.509353669891496,183.2276544622174,29.190239782651403,187.9423437227816,0.5651145187329074,0.9749141722553037,0.15531486521051127
144,14000.0,0.9_TQC,0.9,28.769398059823335,13.495705842584734,55.7608097449928,1.7779863746538673,182.8450012243582,0.15734309315091485,0.30496217764560063,0.009724008656229032
145,14500.0,0.85_CrossQ,0.85,111.52072126128284,26.954686752903015,165.43009476708886,57.611347755476814,191.65140287092927,0.581893581735941,0.8631822793308768,0.3006048841410052
146,14500.0,0.85_SAC,0.85,98.58291809872887,33.38668816909967,165.3562944369282,31.809541760529527,191.65140287092927,0.5143866239534971,0.8627972034636765,0.16597604444331762
147,14500.0,0.85_TQC,0.85,102.53238357467376,31.842745440289438,166.21787445525263,38.84689269409488,191.65140287092927,0.5349941719118323,0.8672927615729207,0.2026955822507438
148,14500.0,0.87_TQC,0.87,108.35483517299207,37.11856616770719,182.59196750840647,34.11770283757768,187.9423437227816,0.5765323185115614,0.9715318213639655,0.18153281565915724
149,14500.0,0.9_TQC,0.9,29.473347861782194,13.477496846968988,56.428341555720166,2.518354167844219,182.8450012243582,0.16119307426740753,0.30861298464747366,0.013773163887341369
150,15000.0,0.85_CrossQ,0.85,114.5836927940654,27.620388008960408,169.8244688119862,59.342916776144584,191.65140287092927,0.597875575537705,0.8861112742616198,0.30963987681379
151,15000.0,0.85_SAC,0.85,96.61564977599454,32.115199693470394,160.84604916293534,32.38525038905375,191.65140287092927,0.5041217978511846,0.8392636148416805,0.1689799808606886
152,15000.0,0.85_TQC,0.85,105.67581194542853,31.176334927621287,168.0284818006711,43.32314209018596,191.65140287092927,0.5513959739527584,0.8767401609568838,0.22605178694863312
153,15000.0,0.87_TQC,0.87,110.0751662566996,35.56072747729542,181.19662121129045,38.95371130210876,187.9423437227816,0.5856858229833639,0.964107489680765,0.20726415628596287
154,15000.0,0.9_TQC,0.9,30.217206088418333,13.51296961998755,57.24314532839343,3.1912668484432345,182.8450012243582,0.16526131907396582,0.31306923867256164,0.017453399475369967
155,15500.0,0.85_CrossQ,0.85,115.5690801702445,27.406881157359706,170.38284248496393,60.75531785552509,191.65140287092927,0.6030171365250917,0.8890247602294412,0.31700951282074225
156,15500.0,0.85_SAC,0.85,97.98098604007221,31.096159259129983,160.17330455833218,35.78866752181224,191.65140287092927,0.5112458587431217,0.8357533634450016,0.18673835404124173
157,15500.0,0.85_TQC,0.85,111.36979201916408,32.104887981984916,175.57956798313393,47.16001605519425,191.65140287092927,0.5811060621046842,0.9161402700578237,0.24607185415154473
158,15500.0,0.87_TQC,0.87,112.15006069814771,33.91152309727224,179.9731068926922,44.32701450360324,187.9423437227816,0.5967258813350285,0.9575974382768995,0.23585432439315748
