,Step,goal_power_alg,goal,mean,std,y_upper,y_lower,max_possible_return,mean_norm,y_upper_norm,y_lower_norm
469,17165,0.85_TQC,0.85,111.77096837374928,25.966737146001165,163.70444266575163,59.837494081746954,191.65140287092927,0.5831993228300199,0.854178160000222,0.31222048565981786
470,17169,0.9_SAC,0.9,6.012322174696597,4.860851416434033,15.734025007564664,-3.7093806581714697,182.8450012243582,0.032882070247680625,0.08605116301898995,-0.020287022523628684
471,17181,0.85_TQC,0.85,111.96535595744369,25.89635882733652,163.75807361211673,60.17263830277065,191.65140287092927,0.5842135996930248,0.8544579959187789,0.31396920346727064
472,17197,0.85_TQC,0.85,112.15759166826666,25.825168995273927,163.80792965881452,60.50725367771881,191.65140287092927,0.5852166484990512,0.854718135140047,0.3157151618580553
473,17229,0.85_TQC,0.85,112.41078840623344,25.803967249686746,164.01872290560692,60.802853906859944,191.65140287092927,0.5865377801692289,0.8558180135841112,0.31725754675434653
474,17236,0.85_TQC,0.85,112.71798822699478,25.838039241644843,164.39406671028445,61.04190974370509,191.65140287092927,0.588140689493969,0.8577764850539512,0.31850489393398673
475,17259,0.85_TQC,0.85,113.05735603761757,25.90953852066311,164.8764330789438,61.23827899629135,191.65140287092927,0.5899114451761037,0.8602933795897256,0.31952951076248187
476,17278,0.85_TQC,0.85,113.394346190473,25.977396214770145,165.3491386200133,61.43955376093271,191.65140287092927,0.5916697946992867,0.8627598657932618,0.3205797236053115
477,17307,0.85_TQC,0.85,113.76216364810217,26.083676630889794,165.92951690988176,61.594810386322585,191.65140287092927,0.5935889951440488,0.8657881676015159,0.32138982268658167
478,17346,0.9_CrossQ,0.9,22.536121449730622,8.309356096492412,39.154833642715445,5.917409256745799,182.8450012243582,0.12325259809579311,0.2141422154312596,0.0323629807603266
479,17357,0.85_TQC,0.85,114.1235517650486,26.180230677271357,166.4840131195913,61.76309041050589,191.65140287092927,0.5954746485310465,0.8686814217149907,0.32226787534710216
480,17365,0.9_TQC,0.9,30.49540777722799,14.582176071076887,59.65975991938176,1.3310556350742146,182.8450012243582,0.16678283558766197,0.3262859773025833,0.007279693872740636
481,17391,0.85_TQC,0.85,114.48012814391623,26.269458606956615,167.01904535782947,61.941210930003,191.65140287092927,0.5973351951982043,0.8714731165850695,0.32319727381133917
482,17425,0.85_TQC,0.85,114.85090179298537,26.376066887678007,167.6030355683414,62.098768017629354,191.65140287092927,0.59926982047887,0.8745202646975476,0.3240193762601924
483,17462,0.85_TQC,0.85,115.28008558958948,26.564193586990385,168.40847276357024,62.151698415608706,191.65140287092927,0.6015092186266265,0.8787228804006597,0.3242955568525933
484,17466,0.9_CrossQ,0.9,22.833901273184196,8.356841078285028,39.547583429754255,6.120219116614141,182.8450012243582,0.12488118964305771,0.2162902084549075,0.03347217083120793
485,17475,0.85_TQC,0.85,115.71221690636028,26.753761380633076,169.21973966762644,62.20469414509413,191.65140287092927,0.6037639963652577,0.8829559143983423,0.32457207833217316
486,17494,0.85_TQC,0.85,116.14551452669771,26.942043063538712,170.02960065377513,62.261428399620286,191.65140287092927,0.6060248596506115,0.8871816125879565,0.32486810671326655
487,17520,0.85_TQC,0.85,116.59414017567836,27.150777548520413,170.8956952727192,62.292585078637536,191.65140287092927,0.6083657016285999,0.8917007270111749,0.3250306762460251
488,17529,0.9_SAC,0.9,6.130528855712031,4.902033686638345,15.93459622898872,-3.6735385175646584,182.8450012243582,0.033528555960846994,0.08714810972292497,-0.02009099780123099
489,17584,0.9_TQC,0.9,30.735312573972358,14.537941237453087,59.81119504887853,1.659430099066185,182.8450012243582,0.16809490206548708,0.3271141931601826,0.009075610970791579
490,17628,0.85_TQC,0.85,116.98552049099503,27.27303882400725,171.53159813900953,62.439442842980526,191.65140287092927,0.610407848513276,0.8950187453338406,0.32579695169271145
491,17704,0.9_TQC,0.9,30.967065787553455,14.490021843043653,59.947109473640765,1.9870221014661489,182.8450012243582,0.1693623866126677,0.3278575245274725,0.01086724869786291
492,17748,0.85_TQC,0.85,117.37259010589327,27.387921193903253,172.14843249369977,62.59674771808676,191.65140287092927,0.6124275029958415,0.8982372678463298,0.32661773814535316
493,17766,0.85_TQC,0.85,117.75534072398517,27.495634595057947,172.74660991410107,62.76407153386928,191.65140287092927,0.6144246217873469,0.9013584420795503,0.32749080149514354
494,17783,0.85_TQC,0.85,118.1347235327885,27.597623040500007,173.3299696137885,62.939477451788484,191.65140287092927,0.6164041680005246,0.9044023003083383,0.32840603569271076
495,17799,0.9_CrossQ,0.9,23.16723677861052,8.453449487207829,40.07413575302618,6.260337804194862,182.8450012243582,0.12670423923803847,0.2191699826885264,0.03423849578755054
496,17813,0.85_TQC,0.85,118.50680533238474,27.689019372149712,173.88484407668417,63.12876658808532,191.65140287092927,0.6183456189579528,0.9072975280738734,0.3293937098420323
497,17831,0.85_TQC,0.85,118.87652350132883,27.776377014159035,174.4292775296469,63.32376947301076,191.65140287092927,0.6202747369472069,0.9101382766664072,0.3304111972280066
498,17951,0.85_TQC,0.85,119.17299568872517,27.779810493893947,174.73261667651306,63.61337470093727,191.65140287092927,0.6218216715532426,0.911721041740506,0.33192230136597917
499,17970,0.9_SAC,0.9,6.2720369318899865,4.978688064437012,16.22941306076401,-3.685339196984038,182.8450012243582,0.03430247964063258,0.08876049633344837,-0.020155537052183217
500,17972,0.85_TQC,0.85,119.46294914525514,27.776852102174104,175.01665334960336,63.90924494090693,191.65140287092927,0.6233345926808028,0.9132030902349885,0.3334660951266172
501,17988,0.85_TQC,0.85,119.74928499694522,27.77052122955382,175.29032745605286,64.20824253783758,191.65140287092927,0.6248286378451,0.9146310688584156,0.33502620683178436
502,18010,0.85_TQC,0.85,120.02967362279873,27.758652436156886,175.5469784951125,64.51236875048495,191.65140287092927,0.6262916515337728,0.9159702244044489,0.3366130786630967
503,18043,0.85_TQC,0.85,120.29927861345024,27.736915677265568,175.77310996798138,64.8254472589191,191.65140287092927,0.6276983982969733,0.9171501347493847,0.3382466618445618
504,18066,0.85_TQC,0.85,120.56102633987267,27.708384084230993,175.97779450833465,65.14425817141068,191.65140287092927,0.6290641473731681,0.9182181391432326,0.33991015560310367
505,18090,0.9_SAC,0.9,6.40975540644018,5.047845810847289,16.505447028134757,-3.6859362152543973,182.8450012243582,0.03505567756033511,0.09027015733332466,-0.020158802212654446
506,18157,0.85_TQC,0.85,120.77840596518733,27.643804555401548,176.06601507599044,65.49079685438423,191.65140287092927,0.6301983922681093,0.9186784570242094,0.3417183275120092
507,18210,0.9_SAC,0.9,6.520427113715613,5.076926673760269,16.67428046123615,-3.6334262338049257,182.8450012243582,0.03566095364956018,0.09119352648189782,-0.019871619182777463
508,18226,0.85_TQC,0.85,120.96043202827789,27.555559677895026,176.07155138406796,65.84931267248784,191.65140287092927,0.6311481691044059,0.9187073444103416,0.34358899379847024
509,18243,0.85_TQC,0.85,121.1414249916632,27.467411738945426,176.07624846955406,66.20660151377234,191.65140287092927,0.6320925554259983,0.9187318528950996,0.34545325795689713
510,18263,0.85_TQC,0.85,121.33823523292236,27.390370562555557,176.11897635803348,66.55749410781124,191.65140287092927,0.6331194732482055,0.9189547987636889,0.3472841477327221
511,18275,0.85_TQC,0.85,121.53523511853427,27.314153564133175,176.16354224680063,66.90692799026792,191.65140287092927,0.6341473805980128,0.9191873349627439,0.34910742623328184
512,18318,0.85_TQC,0.85,121.71585866499811,27.227828521245335,176.17151570748877,67.26020162250744,191.65140287092927,0.6350898393734671,0.9192289389404278,0.35095073980650643
513,18330,0.9_SAC,0.9,6.628824256844208,5.103219977730185,16.83526421230458,-3.577615698616162,182.8450012243582,0.03625378989010682,0.09207396483126727,-0.01956638505105361
514,18357,0.9_TQC,0.9,31.321718678693117,14.573603264618372,60.46892520792986,2.1745121494563726,182.8450012243582,0.17130202340210604,0.330711393820015,0.011892652984197026
515,18395,0.85_TQC,0.85,121.86442007047297,27.12372812106145,176.11187631259588,67.61696382835007,191.65140287092927,0.6358650040904972,0.9189177520980698,0.35281225608292466
516,18404,0.9_CrossQ,0.9,23.52292451957827,8.583671739316937,40.69026799821215,6.355581040944397,182.8450012243582,0.12864953573827645,0.22253967965076357,0.03475939182578933
517,18455,0.85_TQC,0.85,121.99351871498914,27.010887104238122,176.01529292346538,67.97174450651289,191.65140287092927,0.6365386158803525,0.9184137986300351,0.35466343313066984
518,18504,0.85_TQC,0.85,122.10753590636288,26.89234856560241,175.8922330375677,68.32283877515806,191.65140287092927,0.6371335355609068,0.9177716959161795,0.35649537520563407
519,18514,0.85_TQC,0.85,122.22112520056244,26.7744339575044,175.76999311557125,68.67225728555364,191.65140287092927,0.6377262225566604,0.9171338716155727,0.3583185734977483
520,18524,0.9_CrossQ,0.9,23.861944115981757,8.692096723073044,41.24613756212784,6.477750669835668,182.8450012243582,0.1305036722699473,0.22557979319061155,0.03542755134928303
521,18533,0.85_TQC,0.85,122.3346274587806,26.657276178987154,175.6491798167549,69.0200751008063,191.65140287092927,0.6383184554154755,0.9165034911591472,0.3601334196718037
522,18561,0.85_TQC,0.85,122.44684973397081,26.540386442538562,175.52762261904792,69.36607684889368,191.65140287092927,0.6389040095700975,0.9158692291820051,0.3619387899581898
523,18570,0.9_SAC,0.9,6.734448298020549,5.126210874076928,16.986870046174403,-3.517973450133306,182.8450012243582,0.03683145972230933,0.0929031142903974,-0.01924019484577875
524,18631,0.85_TQC,0.85,122.57637835811799,26.431829572315678,175.44003750274936,69.71271921348664,191.65140287092927,0.6395798649106108,0.9154122269634639,0.3637475028577578
525,18690,0.9_SAC,0.9,6.8378276254834525,5.146675063683096,17.131177752849645,-3.45552250188274,182.8450012243582,0.037396852961231145,0.09369234946614152,-0.01889864354367924
526,18751,0.85_TQC,0.85,122.70398399904205,26.323142049722993,175.35026809848804,70.05769989959606,191.65140287092927,0.6402456864961172,0.9149438275522591,0.3655475454399754
527,18764,0.9_CrossQ,0.9,24.186843540444485,8.783685886225365,41.75421531289521,6.619471767993755,182.8450012243582,0.13228058398362363,0.2283585278968666,0.036202640070380675
528,18768,0.85_TQC,0.85,122.8075967589639,26.20511338939665,175.2178235377572,70.3973699801706,191.65140287092927,0.6407863178631187,0.9142527574179067,0.3673198783083307
529,18864,0.85_TQC,0.85,122.85848550717742,26.072940928824973,175.00436736482737,70.71260364952747,191.65140287092927,0.641051845521415,0.9131389843396392,0.36896470670319076
530,18924,0.85_TQC,0.85,122.87676983072855,25.9373888904401,174.75154761160874,71.00199204984835,191.65140287092927,0.6411472495898289,0.9118198197030574,0.3704746794766005
531,18930,0.9_SAC,0.9,6.938143972971176,5.163729831489452,17.26560363595008,-3.389315690007729,182.8450012243582,0.0379454944161027,0.09442753983065955,-0.01853655099845416
532,18945,0.85_TQC,0.85,122.89502923911056,25.80260329808477,174.50023583528008,71.28982264294102,191.65140287092927,0.6412425236557031,0.9105085233986003,0.3719765239128059
533,19040,0.85_TQC,0.85,122.9293600480399,25.67015497296513,174.26966999397015,71.58905010210964,191.65140287092927,0.6414216551852149,0.9093054753757001,0.37353783499472965
534,19065,0.85_TQC,0.85,122.9627761784788,25.53834888155211,174.03947394158303,71.88607841537458,191.65140287092927,0.6415960140990467,0.908104356839969,0.3750876713581242
535,19085,0.85_TQC,0.85,122.99448037955449,25.40708603124914,173.80865244205276,72.18030831705622,191.65140287092927,0.6417614404961445,0.9068999748418591,0.3766229061504298
536,19121,0.9_TQC,0.9,31.572435279802324,14.54599050791088,60.66441629562408,2.4804542639805653,182.8450012243582,0.17267322086132214,0.33178055669778134,0.013565885024862931
537,19124,0.9_CrossQ,0.9,24.458348776345705,8.8126492535455,42.083647283436704,6.833050269254706,182.8450012243582,0.1337654768386822,0.23016022861789023,0.037370725059474155
538,19125,0.85_TQC,0.85,123.02423797356417,25.27634472605194,173.57692742566803,72.47154852146029,191.65140287092927,0.6419167098735866,0.9056908784673297,0.37814254127984354
539,19170,0.9_SAC,0.9,7.036087526469986,5.17831769297714,17.39272291242427,-3.3205478594842948,182.8450012243582,0.03848115879217514,0.09512276953682039,-0.018160451952470104
540,19199,0.85_TQC,0.85,123.03512845295357,25.144885929788853,173.32490031253127,72.74535659337587,191.65140287092927,0.6419735342913903,0.9043758496735853,0.37957121890919526
541,19222,0.9_TQC,0.9,31.731944653167048,14.453141023952425,60.6382267010719,2.825662605262199,182.8450012243582,0.1735455956722091,0.33163732284190994,0.01545386850250829
542,19290,0.9_SAC,0.9,7.035480741370666,5.1360543834195695,17.307589508209805,-3.236628025468473,182.8450012243582,0.03847784021581124,0.09465716531660985,-0.017701484884987365
543,19293,0.85_TQC,0.85,122.99796369512444,25.016582925496465,173.03112954611737,72.96479784413151,191.65140287092927,0.6417796157639368,0.9028430105604183,0.38071622096745533
544,19308,0.85_TQC,0.85,122.95851695314748,24.889350032484867,172.7372170181172,73.17981688817775,191.65140287092927,0.6415737902839974,0.9013094317626773,0.3818381488053175
545,19327,0.85_TQC,0.85,122.95434359456884,24.7598666051994,172.47407680496764,73.43461038417004,191.65140287092927,0.6415520145050774,0.8999364169597187,0.383167612050436
546,19342,0.9_TQC,0.9,31.807192622796563,14.326494866013283,60.46018235482313,3.154202890769998,182.8450012243582,0.1739571353321705,0.3306635781671496,0.017250692497191453
547,19364,0.9_CrossQ,0.9,24.602906138623677,8.7348605930921,42.072627324807875,7.133184952439478,182.8450012243582,0.13455607740916534,0.23009995921727747,0.03901219560105322
548,19373,0.85_TQC,0.85,122.97913358255254,24.632269015478137,172.2436716135088,73.71459555159626,191.65140287092927,0.6416813638738393,0.8987342071767097,0.38462852057096886
549,19398,0.85_TQC,0.85,123.0039528427908,24.50539297946937,172.01473880172955,73.99316688385206,191.65140287092927,0.6418108659795712,0.8975396799864578,0.38608205197268475
550,19403,0.9_SAC,0.9,7.057088872608543,5.097234383071429,17.2515576387514,-3.137379893534315,182.8450012243582,0.0385960175304394,0.09435072068272209,-0.017158685621843296
551,19465,0.85_TQC,0.85,123.00663474165225,24.37803226325419,171.76269926816065,74.25057021514387,191.65140287092927,0.6418248596097835,0.8962245863852977,0.3874251328342695
552,19484,0.9_CrossQ,0.9,24.6753880235479,8.627483196121258,41.93035441579042,7.420421631305384,182.8450012243582,0.13495248903890023,0.22932185258015436,0.0405831254976461
553,19485,0.85_TQC,0.85,123.00784373847105,24.25136909532115,171.51058192911336,74.50510554782875,191.65140287092927,0.6418311679216492,0.8949090868101807,0.38875324903311775
554,19518,0.85_TQC,0.85,123.02367047919603,24.12590594998383,171.2754823791637,74.77185857922836,191.65140287092927,0.6419137487975932,0.8936823827713483,0.3901451148238381
555,19523,0.9_SAC,0.9,7.0792627355205004,5.059174642398238,17.197612020316978,-3.039086549275976,182.8450012243582,0.03871728889560376,0.09405568599173686,-0.016621108200529332
556,19539,0.85_TQC,0.85,123.07132559347305,24.00518737744468,171.0817003483624,75.0609508385837,191.65140287092927,0.642162403978631,0.8926712655663686,0.39165354239089345
557,19558,0.85_TQC,0.85,123.13881068489248,23.88975914857787,170.91832898204822,75.35929238773673,191.65140287092927,0.6425145281499572,0.8918188253344325,0.39321023096548197
558,19573,0.85_TQC,0.85,123.22754756914631,23.7817351476618,170.7910178644699,75.66407727382271,191.65140287092927,0.6429775400712088,0.8911545405148527,0.3948005396275649
559,19596,0.85_TQC,0.85,123.30856462305573,23.671729950980566,170.65202452501686,75.9651047210946,191.65140287092927,0.6434002714089178,0.8904293001181172,0.39637124269971835
560,19625,0.85_TQC,0.85,123.38444276580401,23.560757878215764,170.50595852223555,76.26292700937248,191.65140287092927,0.6437961889008412,0.8896671559303196,0.3979252218713628
561,19722,0.85_TQC,0.85,123.46036051101422,23.45047483204279,170.3613101750998,76.55941084692864,191.65140287092927,0.6441923130307613,0.8889124087958404,0.39947221726568216
562,19724,0.9_CrossQ,0.9,24.56682875065831,8.538449584338656,41.64372791933562,7.489929581980999,182.8450012243582,0.13435876609234626,0.22775425984020792,0.04096327234448456
563,19743,0.85_TQC,0.85,123.60186839859212,23.37026503499324,170.3423984685786,76.86133832860564,191.65140287092927,0.6449306738538918,0.8888137311642766,0.4010476165435071
564,19763,0.9_SAC,0.9,7.0778584698917095,5.018650371826612,17.115159213544935,-2.959442273761515,182.8450012243582,0.038709608807991916,0.0936047422622396,-0.016185524646255764
565,19767,0.85_TQC,0.85,123.76295143159281,23.302913117997257,170.36877766758732,77.1571251955983,191.65140287092927,0.6457711740046221,0.8889513727291886,0.4025909752800558
566,19793,0.9_TQC,0.9,31.91824918286961,14.215023448654598,60.348296080178805,3.488202285560412,182.8450012243582,0.17456451622489053,0.3300516594715598,0.0190773729782213
567,19845,0.85_TQC,0.85,123.93819253112174,23.24599437784186,170.43018128680546,77.44620377543802,191.65140287092927,0.6466855482116659,0.8892717649532909,0.404099331470041
568,19883,0.9_SAC,0.9,7.0762349893608665,4.978694408605566,17.033623806572,-2.881153827850266,182.8450012243582,0.038700729809277315,0.0931588158960444,-0.01575735627748977
569,19912,0.85_TQC,0.85,124.11327053292399,23.18946755356925,170.49220564006248,77.73433542578549,191.65140287092927,0.6475990714062765,0.8895953960477044,0.40560274676484853
570,19933,0.85_TQC,0.85,124.28485644444366,23.130924843544896,170.54670613153345,78.02300675735387,191.65140287092927,0.6484943735483393,0.8898797690846588,0.4071089780120197
571,19946,0.9_CrossQ,0.9,24.379879330167384,8.506027455160988,41.39193424048936,7.367824419845409,182.8450012243582,0.133336318558976,0.22637717172098012,0.04029546539697189
572,19960,0.85_TQC,0.85,124.50305784190108,23.110847674986314,170.7247531918737,78.28136249192846,191.65140287092927,0.6496329062915843,0.890808784253205,0.4084570283299638
573,19979,0.85_TQC,0.85,124.72177357086964,23.091499382015115,170.90477233489986,78.53877480683941,191.65140287092927,0.6507741227173043,0.8917480893682705,0.4098001560663379
574,20019,0.85_TQC,0.85,124.93357780754855,23.066178943404132,171.06593569435682,78.80121992074028,191.65140287092927,0.6518792763113093,0.8925890086469335,0.411169543975685
575,20040,0.85_TQC,0.85,125.1450961876005,23.04090487243922,171.22690593247893,79.06328644272206,191.65140287092927,0.652982938360652,0.8934289202557752,0.41253695646552874
576,20052,0.85_TQC,0.85,125.37686950245735,23.03475984195306,171.4463891863635,79.30734981855123,191.65140287092927,0.6541922867472795,0.8945741414782485,0.41381043201631057
577,20066,0.9_CrossQ,0.9,24.202216049165838,8.469505024254843,41.14122609767553,7.263206000656151,182.8450012243582,0.132364657973169,0.22500602052113844,0.03972329542519953
578,20123,0.85_TQC,0.85,125.62214022658856,23.042248592540446,171.70663741166945,79.53764304150766,191.65140287092927,0.655472062008285,0.8959320664472675,0.4150120575693024
579,20141,0.85_TQC,0.85,125.86479356287249,23.047054215188933,171.95890199325035,79.77068513249463,191.65140287092927,0.6567381802450889,0.897248334305483,0.41622802618469473
580,20160,0.85_TQC,0.85,126.10484664449886,23.04924966873568,172.20334598197022,80.00634730702751,191.65140287092927,0.6579907308553656,0.8985237958208077,0.41745766588992345
581,20177,0.85_TQC,0.85,126.34642994823461,23.05303860967033,172.45250716757528,80.24035272889395,191.65140287092927,0.6592512658690249,0.8998238707582861,0.4186786609797639
582,20209,0.85_TQC,0.85,126.58202644883775,23.050865563625628,172.68375757608902,80.4802953215865,191.65140287092927,0.6604805629003742,0.9010304907206219,0.41993063508012646
583,20246,0.85_TQC,0.85,126.83413450601297,23.065677309913607,172.96548912584018,80.70277988618577,191.65140287092927,0.6617960140444756,0.9025005115267879,0.4210915165621634
584,20269,0.85_TQC,0.85,127.08176197426384,23.075704512001614,173.23317099826707,80.93035295026061,191.65140287092927,0.6630880863410591,0.9038972238305698,0.42227894885154826
585,20283,0.85_TQC,0.85,127.33064904431743,23.087005405545728,173.50465985540887,81.15663823322598,191.65140287092927,0.6643867309965391,0.9053138002452212,0.423459661747857
586,20306,0.85_TQC,0.85,127.5764823463514,23.095087363897527,173.76665707414645,81.38630761855634,191.65140287092927,0.6656694416803713,0.9066808511241236,0.424658032236619
587,20322,0.85_TQC,0.85,127.82097914404484,23.10177770524153,174.02453455452792,81.61742373356178,191.65140287092927,0.6669451787427193,0.9080264060040695,0.42586395148136924
588,20442,0.85_TQC,0.85,127.99379464791,23.045672181042587,174.08513900999517,81.90245028582481,191.65140287092927,0.6678468966601276,0.9083426283460895,0.4273511649741658
589,20457,0.85_TQC,0.85,128.168447620777,22.991403182065543,174.15125398490807,82.18564125664591,191.65140287092927,0.6687582021358545,0.9086876035141419,0.42882880075756685
590,20475,0.85_TQC,0.85,128.34493826431927,22.938977747435516,174.2228937591903,82.46698276944824,191.65140287092927,0.6696790962221927,0.9090614060181105,0.43029678642627495
591,20542,0.85_TQC,0.85,128.53841844206184,22.900332016072642,174.33908247420712,82.73775440991656,191.65140287092927,0.6706886384162192,0.9096676562895737,0.43170962054286466
592,20588,0.85_TQC,0.85,128.71291305864477,22.847247184650026,174.40740742794483,83.01841868934471,191.65140287092927,0.6715991176194445,0.9100241627002454,0.43317407253864354
593,20604,0.85_TQC,0.85,128.88909452042836,22.795891644312917,174.4808778090542,83.29731123180252,191.65140287092927,0.6725183984550888,0.9104075169570303,0.4346292799531472
594,20654,0.85_TQC,0.85,129.08020729719578,22.756691651274004,174.59359059974378,83.56682399464778,191.65140287092927,0.6735155880081239,0.910995630526778,0.43603554548946977
595,20690,0.9_SAC,0.9,7.11846991175289,4.95071513083233,17.01990017341755,-2.782960349911769,182.8450012243582,0.03893171737858034,0.09308375979353925,-0.015220325036378567
596,20701,0.9_TQC,0.9,32.263163637295726,14.309039037929708,60.88124171315514,3.6450855614363107,182.8450012243582,0.17645089240207076,0.3329663994393338,0.019935385364807667
597,20723,0.85_TQC,0.85,129.26726453467853,22.714600364748176,174.6964652641749,83.83806380518217,191.65140287092927,0.6744916165405564,0.9115324106540824,0.43745082242703054
598,20765,0.85_TQC,0.85,129.454783026472,22.673282075832887,174.80134717813777,84.10821887480623,191.65140287092927,0.6754700518088845,0.9120796642217148,0.43886043939605424
599,20775,0.9_TQC,0.9,32.59279618189178,14.384186003195653,61.36116818828309,3.8244241755004715,182.8450012243582,0.17825369008529304,0.3355911716338936,0.020916208536692498
600,20785,0.85_TQC,0.85,129.6399414370443,22.630474048993886,174.9008895350321,84.37899333905654,191.65140287092927,0.6764361726292837,0.9125990570119745,0.44027328824659284
601,20809,0.85_TQC,0.85,129.82533585805066,22.588259928960888,175.00185571597245,84.64881600012889,191.65140287092927,0.6774035249065389,0.9131258790410748,0.44168117077200314
602,20815,0.9_CrossQ,0.9,24.019946767823694,8.440507369609564,40.90096150704282,7.1389320286045646,182.8450012243582,0.1313678066503456,0.22369198628982856,0.03904362701086264
603,20825,0.85_TQC,0.85,130.01143254661864,22.54700918243001,175.10545091147867,84.91741418175862,191.65140287092927,0.6783745414802778,0.9136664187603483,0.44308266420020737
604,20846,0.85_TQC,0.85,130.19430821345668,22.5035867286633,175.20148167078327,85.18713475613008,191.65140287092927,0.6793287513848157,0.9141674887126995,0.44449001405693195
605,20861,0.85_TQC,0.85,130.41173314234038,22.490478086540268,175.3926893154209,85.43077696925985,191.65140287092927,0.6804632326650292,0.9151651732679564,0.44576129206210185
606,20955,0.85_TQC,0.85,130.5918343814683,22.445435775204576,175.48270593187743,85.70096283105914,191.65140287092927,0.6814029661416956,0.9156348625846432,0.447171069698748
607,20962,0.9_TQC,0.9,32.95983671383829,14.50980891920204,61.97945455224237,3.940218875434212,182.8450012243582,0.18026107628392443,0.33897264971543345,0.021549502852415442
608,21038,0.85_TQC,0.85,130.74227708308806,22.379518837426954,175.50131475794197,85.98323940823414,191.65140287092927,0.6821879470986109,0.91573195984449,0.44864393435273175
609,21064,0.85_TQC,0.85,130.89103355458982,22.313023321528195,175.5170801976462,86.26498691153344,191.65140287092927,0.6829641296324895,0.9158142208635489,0.45011403840143027
610,21094,0.85_TQC,0.85,131.0343965329249,22.243604533540942,175.52160560000678,86.547187465843,191.65140287092927,0.6837121699608539,0.9158378335389208,0.4515865063827871
611,21118,0.9_SAC,0.9,7.154944735033829,4.920373954102599,16.99569264323903,-2.6858031731713696,182.8450012243582,0.03913120231410878,0.09295136607199135,-0.014688961443773792
612,21150,0.9_TQC,0.9,33.35037985833701,14.668885178304976,62.68815021494696,4.012609501727056,182.8450012243582,0.18239700092984626,0.3428485864813228,0.021945415378369693
613,21180,0.85_TQC,0.85,131.1544537211947,22.16124277829534,175.4769392777854,86.83196816460402,191.65140287092927,0.684338605178501,0.9156047732975018,0.45307243705950023
614,21204,0.85_TQC,0.85,131.27191533763838,22.078094722410455,175.4281047824593,87.11572589281747,191.65140287092927,0.6849514972037307,0.9153499643339641,0.45455303007349734
615,21229,0.85_TQC,0.85,131.45272377561932,22.03729650423968,175.52731678409867,87.37813076713996,191.65140287092927,0.6858949207074069,0.9158676333943163,0.4559222080204974
616,21264,0.85_TQC,0.85,131.63010577030275,21.994164911816465,175.6184355939357,87.64177594666981,191.65140287092927,0.6868204656918225,0.9163430737431583,0.45729785764048686
617,21283,0.85_TQC,0.85,131.82045563484587,21.962007824661036,175.74447128416796,87.8964399855238,191.65140287092927,0.6878136745162386,0.9170007036292133,0.45862664540326414
618,21305,0.85_TQC,0.85,132.00670132116113,21.92674123020167,175.86018378156447,88.15321886075779,191.65140287092927,0.6887854685314418,0.917604469089122,0.4599664679737617
619,21318,0.85_TQC,0.85,132.2097952975329,21.906413858032746,176.0226230135984,88.39696758146741,191.65140287092927,0.6898451736696742,0.9184520456244386,0.4612383017149098
620,21346,0.85_TQC,0.85,132.4076918630165,21.881677737290502,176.1710473375975,88.6443363884355,191.65140287092927,0.6908777597218456,0.9192264950768074,0.46252902436688376
621,21364,0.9_TQC,0.9,33.756972061734366,14.850823159807927,63.45861838135022,4.055325742118512,182.8450012243582,0.18462069969478245,0.34706236405929375,0.02217903533027115
622,21370,0.85_TQC,0.85,132.6190930175984,21.869531311026876,176.35815563965215,88.88003039554465,191.65140287092927,0.6919808101113294,0.9202027900543123,0.4637588301683465
623,21387,0.85_TQC,0.85,132.86221722744384,21.889683508182767,176.64158424380938,89.0828502110783,191.65140287092927,0.6932493852754213,0.921681665762559,0.46481710478828364
624,21408,0.85_TQC,0.85,133.10398690997027,21.908199899988187,176.92038670994665,89.2875871099939,191.65140287092927,0.6945108927776088,0.9231364031762217,0.46588538237899596
625,21428,0.85_TQC,0.85,133.34405862978596,21.92474118408576,177.19354099795748,89.49457626161444,191.65140287092927,0.6957635406383572,0.9245616694874461,0.46696541178926826
626,21455,0.85_TQC,0.85,133.58016815483253,21.93695454244884,177.45407723973022,89.70625906993484,191.65140287092927,0.6969955145321542,0.9259210972707543,0.4680699317935542
627,21469,0.85_TQC,0.85,133.81834388726068,21.951261943546445,177.72086777435356,89.9158200001678,191.65140287092927,0.6982382694969512,0.9273131587460518,0.4691633802478506
628,21494,0.85_TQC,0.85,134.05254806883138,21.961292636231803,177.975133341295,90.12996279636778,191.65140287092927,0.6994603016765353,0.9286398673593598,0.4702807359937107
629,21511,0.85_TQC,0.85,134.28471373388382,21.969150030972287,178.2230137958284,90.34641367193925,191.65140287092927,0.7006716972706953,0.9299332596894976,0.47141013485189304
630,21563,0.85_TQC,0.85,134.51155414710013,21.97153877687564,178.4546317008514,90.56847659334885,191.65140287092927,0.7018553067294222,0.9311417971776316,0.47256881628121267
631,21572,0.9_CrossQ,0.9,23.931098927862827,8.353768622797476,40.63863617345778,7.223561682267874,182.8450012243582,0.13088188776076193,0.22225729935921262,0.039506476162311226
632,21586,0.85_TQC,0.85,134.81029384906577,22.0577592260266,178.92581230111898,90.69477539701256,191.65140287092927,0.703414072788478,0.9336003265346273,0.47322781904232875
633,21598,0.9_SAC,0.9,7.189271221914786,4.889594843539705,16.968460908994196,-2.589918465164625,182.8450012243582,0.0393189377547886,0.09280243263622617,-0.014164557126648982
