Wall time,Step,Value
1749909038.8210094,23,26.527727127075195
1749909103.5154793,61,53.91836166381836
1749909258.1763408,125,27.218852996826172
1749909351.9359388,171,28.514530181884766
1749909450.089601,230,21.383865356445312
1749909502.024308,257,14.694462776184082
1749909590.9677322,316,10.092350006103516
1749909658.7866445,346,6.713386058807373
1749909692.2448938,364,3.297414779663086
1749909784.6209245,422,6.505683422088623
1749909869.052425,480,4.761702060699463
1749909954.0822415,515,6.203993797302246
1749910028.7661057,563,4.858809947967529
1749910114.3370647,615,9.488569259643555
1749910173.85344,654,7.424277305603027
1749910261.9540787,716,6.158151149749756
1749910333.987299,765,4.9651103019714355
1749910432.7440891,823,4.0874342918396
1749910525.2382088,880,9.745296478271484
1749910662.3831758,1000,9.398716926574707
1749910747.7136178,1061,10.419496536254883
1749910860.727703,1152,13.478222846984863
1749911015.3889866,1271,12.946274757385254
1749911084.6527288,1313,16.960887908935547
1749911222.5206597,1425,17.437185287475586
1749911397.7613568,1545,14.25780963897705
1749911475.027618,1598,19.575780868530273
1749911565.96738,1645,18.806604385375977
1749911707.5548012,1765,19.51212501525879
1749911845.0622635,1885,20.656015396118164
1749911895.6854308,1914,27.75929069519043
1749912039.0150964,2034,28.701265335083008
1749912165.5688353,2132,29.661949157714844
1749912383.1734383,2305,31.763206481933594
1749912482.2245173,2380,32.14589309692383
1749912532.532378,2406,36.86429977416992
1749912593.6153069,2435,40.47304153442383
1749912715.5939445,2528,42.90645217895508
1749912861.4105542,2616,53.99854278564453
1749912924.4171534,2637,58.83445739746094
1749913058.7956343,2714,57.27613067626953
1749913161.2179456,2758,63.43536376953125
1749913301.916922,2860,63.61081314086914
1749913396.7597363,2933,63.66459274291992
1749913661.3650239,3136,60.744384765625
1749913719.5572264,3153,66.00370788574219
1749913910.203855,3263,72.53060913085938
1749914032.7882192,3361,75.78556060791016
1749914139.1804779,3431,76.15357971191406
1749914186.119526,3444,82.8094482421875
1749914264.896449,3492,87.67193603515625
1749914320.5589037,3514,88.01651763916016
1749914516.0188868,3631,97.65771484375
1749914582.9392362,3669,103.77991485595703
1749914658.1625793,3708,106.90693664550781
1749914706.1272733,3736,111.92532348632812
1749914747.784293,3761,114.19332885742188
1749914826.065943,3820,112.51115417480469
1749914979.5830576,3940,111.1750259399414
1749915139.95759,4060,107.8935317993164
1749915195.743347,4078,107.94204711914062
1749915320.014658,4168,106.8388442993164
1749915413.3494782,4234,107.11050415039062
1749915544.4781494,4318,110.60833740234375
1749915624.6993241,4373,113.43423461914062
1749915683.493189,4408,116.3819580078125
1749915740.0620315,4431,121.47598266601562
1749915776.8935492,4445,121.58088684082031
1749915848.1442652,4477,123.55665588378906
1749915915.9665332,4525,121.53986358642578
1749916065.691573,4645,120.01012420654297
1749916153.8519435,4706,120.06373596191406
1749916422.969784,4912,111.75577545166016
1749916500.4264014,4962,111.4577407836914
1749916712.9071107,5098,110.26903533935547
1749916772.001076,5122,110.59007263183594
1749916857.0916126,5172,109.2051010131836
1749916977.208129,5269,104.5099868774414
1749917151.5395057,5389,98.1399917602539
1749917258.2919338,5462,96.52344512939453
1749917370.8820736,5525,109.21630859375
1749917438.2228324,5556,108.83942413330078
1749917486.5447938,5572,112.23224639892578
1749917542.4486046,5593,115.38557434082031
1749917640.8331668,5629,115.1703872680664
1749917765.8835194,5734,112.10494232177734
1749917845.2595835,5764,112.36187744140625
1749918082.6565285,5932,107.76593017578125
1749918125.980337,5958,107.13871002197266
1749918214.558307,6013,105.56216430664062
1749918299.590449,6076,105.18447875976562
1749918448.1628342,6196,105.18330383300781
1749918581.6375132,6285,104.91252899169922
1749918647.046445,6311,107.89350128173828
1749918798.8759408,6431,107.94940948486328
1749918890.702925,6478,106.56967163085938
1749919042.0462437,6598,101.53983306884766
1749919144.5229435,6671,101.48274230957031
1749919211.8606918,6718,99.90180206298828
1749919318.3744075,6755,95.94466400146484
1749919388.3595965,6781,100.96179962158203
1749919435.5362995,6805,107.24264526367188
1749919502.1536493,6845,109.97100830078125
1749919632.5544078,6945,105.04907989501953
1749919778.9649403,7065,98.67715454101562
1749919836.795398,7089,98.99191284179688
1749919882.2281044,7111,98.80854034423828
1749919936.62538,7127,98.96327209472656
1749920075.2123687,7219,95.822998046875
1749920117.936754,7246,100.57111358642578
