Wall time,Step,Value
1714915476.082478,28,30.728893280029297
1714915578.0879793,101,11.875595092773438
1714915663.4857213,130,0.511356770992279
1714915749.002767,179,9.106672286987305
1714915811.0505376,212,3.6242921352386475
1714915900.058227,271,15.611125946044922
1714915967.0979474,311,21.825435638427734
1714916029.388848,341,22.293989181518555
1714916081.6856651,369,22.183866500854492
1714916188.8660676,436,18.256378173828125
1714916288.4041286,520,16.24201202392578
1714916353.8205621,565,13.815585136413574
1714916405.198432,600,15.002891540527344
1714916452.2093267,633,14.840127944946289
1714916513.9550347,666,11.62738037109375
1714916582.4319587,705,12.026678085327148
1714916633.7178593,743,12.635546684265137
1714916723.5062444,811,11.200669288635254
1714916834.841753,902,10.180106163024902
1714916952.5024514,972,9.259007453918457
1714916998.5344179,1006,7.596397399902344
1714917039.6938486,1027,10.48749828338623
1714917096.3381028,1056,13.546198844909668
1714917167.1085088,1109,14.090072631835938
1714917266.521844,1183,14.559800148010254
1714917365.347295,1233,12.443076133728027
1714917456.9980538,1294,14.08981704711914
1714917498.28904,1311,15.663820266723633
1714917542.9373784,1328,17.06219482421875
1714917595.9620745,1367,20.981287002563477
1714917742.3830156,1469,19.392269134521484
1714917863.708059,1567,16.87569808959961
1714917946.518719,1627,17.203989028930664
1714918039.8072925,1708,16.087509155273438
1714918114.795393,1753,20.177644729614258
1714918224.936831,1851,20.27672004699707
1714918334.6970744,1927,20.382530212402344
1714918450.486618,2011,19.061166763305664
1714918568.7417893,2120,18.54231071472168
1714918706.5051484,2217,21.22280502319336
1714918771.3151896,2256,21.740127563476562
1714918920.5178485,2372,20.905672073364258
1714919041.8375645,2472,21.307302474975586
1714919163.6548405,2578,21.63892364501953
1714919224.2462826,2622,23.20745277404785
1714919349.1287084,2734,24.251819610595703
1714919439.647713,2817,21.326692581176758
1714919522.2836752,2834,19.04084014892578
1714919602.7439215,2905,17.47303581237793
1714919679.7777278,2970,18.094820022583008
1714919766.8668385,3044,20.84961700439453
1714919868.5040257,3134,19.387723922729492
1714919973.0328128,3235,18.686965942382812
1714920096.8294113,3345,15.92182731628418
1714920215.2040455,3421,13.928138732910156
1714920284.655218,3459,13.415234565734863
1714920373.7781503,3523,17.118724822998047
1714920516.107567,3643,15.832887649536133
1714920617.1565623,3731,15.998722076416016
1714920713.6906626,3786,16.127891540527344
1714920813.8203816,3879,16.105316162109375
1714920916.2562623,3970,18.430042266845703
1714920993.4036126,4010,22.146324157714844
1714921089.3388557,4073,23.648183822631836
1714921192.6039112,4164,24.19862937927246
1714921318.864118,4284,23.048349380493164
1714921460.292637,4404,23.05340576171875
1714921564.1045923,4495,25.079971313476562
1714921703.8467038,4615,25.162256240844727
1714921846.6505613,4717,25.496259689331055
1714921987.416044,4837,25.57624053955078
1714922099.34792,4925,25.2950496673584
1714922164.520044,4955,30.67669105529785
1714922299.388584,5075,31.298887252807617
1714922416.1407385,5161,32.90874099731445
1714922530.8455188,5221,34.331974029541016
1714922640.0164256,5319,34.3624382019043
1714922718.8470607,5381,39.0765266418457
