Wall time,Step,Value
1714656424.7164373,17,23.68947982788086
1714656492.826014,66,2.5319812297821045
1714656546.628989,96,12.274041175842285
1714656638.9469497,149,25.320161819458008
1714656690.6437829,179,33.145389556884766
1714656737.223091,197,22.872276306152344
1714656783.5609322,210,14.969315528869629
1714656835.5511017,225,15.20556354522705
1714656864.6860783,240,15.704141616821289
1714656887.9159784,249,15.267608642578125
1714656930.8218915,258,9.672492027282715
1714656953.5723808,268,9.909558296203613
1714657011.5450466,284,6.316761016845703
1714657041.612722,296,3.223189115524292
1714657061.6613736,302,-0.28925395011901855
1714657135.7481172,340,-1.7090654373168945
1714657193.100245,371,-2.9488067626953125
1714657238.7794383,400,1.7900164127349854
1714657297.396367,432,0.7410173416137695
1714657342.7126584,456,-0.5849092602729797
1714657408.1237457,481,0.9702594876289368
1714657480.587513,528,2.584662914276123
1714657555.628391,593,4.2978692054748535
1714657634.047114,612,7.701269626617432
1714657697.767829,663,8.832304954528809
1714657789.8550625,726,11.457091331481934
1714657887.709435,812,12.094758987426758
1714657997.9628935,865,10.233259201049805
1714658071.6283672,931,9.29100513458252
1714658185.7911701,1005,6.458695411682129
1714658222.978377,1022,8.684277534484863
1714658369.89046,1115,9.83824634552002
1714658455.2363284,1177,8.601985931396484
1714658596.2315354,1296,7.888285160064697
1714658701.3064966,1378,10.593528747558594
1714658804.3313313,1461,14.185768127441406
1714658887.1987948,1522,15.176928520202637
1714658952.0730968,1557,21.39879608154297
1714659012.4333487,1606,22.0850830078125
1714659054.8005698,1622,27.333641052246094
1714659079.715027,1631,29.085529327392578
1714659186.2329264,1697,27.976076126098633
1714659259.7843604,1757,31.95025634765625
1714659349.2054627,1831,34.87181854248047
1714659471.9644134,1926,33.45582962036133
1714659594.0698762,2040,32.04539108276367
1714659663.9402544,2096,35.355430603027344
1714659761.1333823,2166,33.75363540649414
1714659817.1008136,2189,35.3519287109375
1714659947.8748507,2309,31.87665557861328
1714660062.33924,2396,33.492374420166016
1714660193.60525,2485,35.4765510559082
1714660326.6578875,2603,33.795833587646484
1714660380.7002017,2622,35.032814025878906
1714660491.797,2720,35.38228225708008
1714660598.016393,2805,37.07084274291992
1714660694.6106968,2882,39.25490188598633
1714660775.8605025,2934,40.76901626586914
1714660893.393052,3003,39.377159118652344
1714660956.5211582,3045,36.786834716796875
1714661041.0767748,3115,37.02484893798828
1714661119.981563,3170,36.059207916259766
1714661211.449285,3217,39.97349548339844
1714661279.8741813,3263,42.620025634765625
1714661408.8408558,3367,41.754024505615234
1714661526.193558,3449,44.73652648925781
1714661603.165586,3509,43.89055252075195
1714661734.6633394,3608,40.54734802246094
1714661796.8851783,3651,42.083866119384766
1714661900.702557,3726,44.01940155029297
1714662006.3854103,3810,47.142093658447266
1714662142.1456265,3930,42.246192932128906
1714662203.530643,3973,45.21208953857422
1714662318.6565163,4064,44.13505935668945
1714662463.447619,4184,44.17490005493164
1714662601.9287653,4290,45.565773010253906
1714662734.5699215,4399,45.686954498291016
1714662824.9632943,4451,50.438255310058594
1714662928.0527546,4526,52.576141357421875
1714663025.6695523,4573,55.80358123779297
1714663141.8766482,4668,55.72840881347656
1714663214.0331216,4716,57.79325485229492
1714663276.1336555,4766,57.75366973876953
1714663367.3732195,4830,58.995391845703125
1714663419.919595,4867,66.08497619628906
1714663465.897542,4896,69.31768798828125
1714663543.892969,4953,68.7935791015625
1714663624.946313,5002,68.82987976074219
1714663683.2707393,5039,66.42719268798828
1714663829.154397,5134,68.08418273925781
1714663909.7350285,5189,69.69975280761719
1714663997.0631192,5242,73.03983306884766
1714664083.600085,5285,77.92112731933594
1714664178.6316662,5350,76.10497283935547
1714664238.2024832,5383,77.65057373046875
1714664351.222876,5457,77.7205810546875
