Wall time,Step,Value
1714485750.8158486,63035,128.0758056640625
1714485780.8211727,63048,134.61843872070312
1714485828.0056667,63076,132.54400634765625
1714485893.6682034,63117,131.89218139648438
1714485933.6696324,63139,132.14190673828125
1714485976.3424413,63157,132.2791748046875
1714486093.9351032,63245,128.66537475585938
1714486173.8547766,63302,128.79087829589844
1714486211.9522274,63322,128.7939453125
1714486316.3024447,63395,125.87401580810547
1714486352.4074235,63417,132.11729431152344
1714486440.6457357,63464,136.7667999267578
1714486555.1627858,63538,133.4088134765625
1714486680.2733467,63628,131.91165161132812
1714486791.2489088,63698,130.40745544433594
1714486878.147503,63753,130.2395477294922
1714487041.6695104,63866,130.00253295898438
1714487133.7292428,63931,127.27635955810547
1714487181.3336804,63950,127.11619567871094
1714487223.3985336,63971,126.99590301513672
1714487265.6572828,63989,124.76797485351562
1714487320.290153,64023,126.70476531982422
1714487356.5876236,64042,126.7215347290039
1714487416.2852376,64065,124.4556884765625
1714487487.893516,64105,124.23828125
1714487530.5080805,64126,125.83155059814453
1714487687.4502044,64246,119.33000183105469
1714487797.8145273,64327,118.20439147949219
1714487828.6357136,64343,118.57115173339844
1714487869.018433,64363,118.58012390136719
1714487913.9633098,64384,116.69795989990234
1714488020.241522,64450,114.95541381835938
1714488055.5793364,64466,116.73943328857422
1714488103.169083,64500,116.4047622680664
1714488137.4090319,64519,119.62602996826172
1714488191.749174,64555,119.29634094238281
1714488295.3189814,64626,117.71585845947266
1714488406.4198217,64708,119.03948974609375
1714488561.1992376,64828,116.19021606445312
1714488716.5210035,64948,114.58499908447266
1714488753.1731555,64968,115.11088562011719
1714488818.1014075,65007,119.90621185302734
1714488844.5160708,65021,123.0722885131836
1714488927.147018,65064,121.49613189697266
1714489078.1969283,65184,115.23784637451172
1714489106.4270914,65198,117.5306167602539
1714489183.9405515,65247,115.9506607055664
1714489279.8008618,65316,112.68641662597656
1714489344.2003174,65355,114.5183334350586
1714489394.6907132,65382,114.43274688720703
1714489423.2647667,65397,114.6619644165039
1714489475.3341906,65428,120.84674072265625
1714489521.9097621,65454,124.046875
1714489565.6043699,65475,123.92845916748047
1714489729.47729,65595,117.64925384521484
1714489776.402665,65620,119.31585693359375
1714489861.5573256,65678,122.782470703125
1714489957.4217176,65745,119.63980865478516
1714490029.9509535,65796,119.47935485839844
1714490123.5875068,65858,115.64677429199219
1714490152.225086,65871,116.24240112304688
1714490189.296539,65895,119.515625
1714490234.9739585,65915,121.45368957519531
1714490268.9139113,65931,127.95169067382812
1714490335.295834,65964,134.3028564453125
1714490379.3444402,65991,134.16018676757812
1714490461.794954,66034,133.92041015625
1714490552.0128891,66094,131.95144653320312
1714490604.4327683,66118,131.95303344726562
1714490646.4252334,66144,138.13333129882812
1714490728.5832536,66197,136.18768310546875
1714490777.6807013,66223,135.6426239013672
1714490824.2584472,66250,138.66552734375
1714490866.7487733,66265,139.30422973632812
1714490918.503231,66283,139.5691375732422
1714490955.5829496,66301,139.5350341796875
1714490990.663429,66321,139.6923828125
1714491023.9361637,66335,139.95809936523438
1714491157.6005015,66430,135.32749938964844
1714491319.4849997,66550,135.2881317138672
1714491359.0778396,66572,135.4286346435547
1714491431.3002188,66614,136.93759155273438
1714491531.1957786,66683,136.87045288085938
1714491580.723598,66714,137.06361389160156
1714491653.957319,66759,140.59173583984375
1714491695.1305168,66786,140.31326293945312
1714491859.4852443,66906,133.97193908691406
1714491964.378945,66983,130.62892150878906
1714492071.9798748,67058,128.6343536376953
1714492165.3191059,67123,126.6850357055664
1714492213.525219,67152,126.67594909667969
1714492282.0048497,67202,125.29731750488281
1714492310.3505988,67217,127.22335815429688
1714492337.6711802,67229,129.12738037109375
1714492368.2410164,67248,129.27105712890625
1714492421.0384603,67275,130.8876495361328
1714492484.6944907,67315,132.70486450195312
1714492577.7304692,67380,129.96694946289062
1714492652.534275,67425,128.16769409179688
1714492782.0430222,67518,123.42798614501953
1714492888.501212,67596,119.90154266357422
1714492937.2344043,67620,117.6897964477539
1714492972.6931067,67637,117.65184020996094
1714493073.7364545,67709,119.14781188964844
1714493230.2692375,67829,119.15245056152344
1714493342.5639546,67899,117.26908874511719
1714493452.0272667,67977,114.1103744506836
1714493493.2456934,67997,115.10506439208984
1714493604.6437056,68084,113.37641906738281
1714493711.2829604,68147,112.0040054321289
1714493749.142033,68167,112.12496948242188
1714493823.5064573,68217,116.70806884765625
1714493890.8540895,68261,119.75595092773438
1714493920.2269719,68275,121.79975891113281
1714493970.8371186,68304,123.62066650390625
1714494026.3290634,68335,123.39642333984375
1714494110.5186005,68393,123.56138610839844
1714494224.7420254,68464,120.18404388427734
1714494368.3278356,68553,116.33775329589844
1714494533.809171,68673,109.98587799072266
1714494581.603096,68697,110.07133483886719
1714494637.3283532,68729,110.43244934082031
1714494707.5477138,68774,111.76637268066406
1714494814.2560947,68852,111.26072692871094
1714494975.2819786,68972,109.63044738769531
1714495018.3209236,68991,113.12959289550781
1714495048.825521,69006,115.5094223022461
1714495124.3520286,69054,112.01065826416016
1714495198.6759906,69096,113.74553680419922
1714495363.6884947,69216,113.78939056396484
1714495396.0646455,69233,115.7716293334961
1714495430.177949,69249,119.26069641113281
1714495496.3111975,69291,119.8972396850586
1714495569.6108358,69332,120.43627166748047
1714495731.489228,69452,115.84786224365234
1714495770.4364748,69470,115.99280548095703
1714495804.7388031,69488,117.73532104492188
1714495853.9062524,69519,117.9792709350586
1714495908.963093,69555,117.65092468261719
1714495956.4994614,69572,117.88069152832031
1714496006.7608876,69591,118.38052368164062
1714496048.2200801,69615,119.84992980957031
