Wall time,Step,Value
1716068219.8976994,974,-14.458473205566406
1716068229.9819138,1444,-12.491735458374023
1716068266.3651364,2969,-3.4448373317718506
1716068271.6758022,3182,-1.9600586891174316
1716068280.0185487,3522,-1.3533892631530762
1716068311.632901,4817,1.0890552997589111
1716068354.198439,6572,10.029667854309082
1716068362.293855,6907,12.98023796081543
1716068411.7466726,9189,23.632503509521484
1716068431.3585155,10092,26.563697814941406
1716068441.32706,10544,30.767616271972656
1716068491.6107695,12802,30.339649200439453
1716068566.1465566,16030,28.948495864868164
1716068573.4280114,16331,22.875009536743164
1716068598.3916607,17357,17.269533157348633
1716068626.5389125,18504,35.573341369628906
1716068639.4607928,19031,43.175453186035156
1716068644.0898237,19221,46.09648895263672
1716068656.6962388,19735,54.322471618652344
1716068758.9981503,23847,53.595882415771484
1716068772.2494073,24383,63.24077224731445
1716068812.2311478,25998,56.10410690307617
1716068827.3379788,26609,59.06850051879883
1716068840.1789608,27121,61.625328063964844
1716068857.778346,27827,64.00922393798828
1716068872.0587952,28400,76.70011138916016
1716068917.947981,30235,84.08154296875
1716068952.4464595,31758,80.49581146240234
1716068957.69039,31990,77.69656372070312
1716068975.6135607,32782,81.55840301513672
1716069004.7009954,34067,71.772705078125
1716069027.9551275,35094,59.04310989379883
1716069051.1752942,36035,32.73585891723633
1716069097.4068274,37935,10.209084510803223
1716069109.0545743,38413,11.390231132507324
1716069263.2598743,44680,9.515768051147461
1716069265.707392,44775,10.765104293823242
1716069310.8352704,46713,17.00436782836914
1716069317.3391168,47010,19.927337646484375
1716069324.805105,47353,22.733264923095703
1716069361.5877676,49027,28.679330825805664
1716069368.9251475,49363,28.603731155395508
1716069371.5009344,49483,28.62499237060547
1716069396.0992787,50593,29.81534767150879
1716069443.5620077,52696,36.93720245361328
1716069497.9166474,55017,32.73683166503906
1716069538.0994885,56846,49.48512268066406
1716069549.9572783,57393,45.531219482421875
1716069613.396168,60281,39.72330856323242
1716069637.5080485,61354,53.58189010620117
1716069652.2398808,62014,56.241294860839844
1716069669.2826345,62775,56.218814849853516
1716069671.1235785,62856,54.818382263183594
1716069706.022963,64428,56.70494842529297
1716069751.7868927,66307,53.68353271484375
1716069757.289841,66537,55.069820404052734
1716069786.9883647,67848,53.703548431396484
1716069804.2604697,68613,43.84099197387695
1716069806.97395,68733,43.8055305480957
1716069812.3339753,68971,42.40414047241211
1716069819.5414155,69287,42.184749603271484
1716069823.912876,69477,46.43952178955078
1716069851.6637797,70698,59.56755828857422
1716069874.4914482,71695,72.23745727539062
1716069916.4601576,73554,53.70295715332031
1716069979.072614,76325,56.25312805175781
1716069988.6427548,76744,55.08516311645508
1716069998.1987357,77171,52.32069396972656
1716070016.225564,77965,55.30453109741211
1716070037.5359907,78887,52.96914291381836
1716070045.874111,79253,61.09294128417969
1716070066.9497988,80183,62.39207077026367
1716070076.3806036,80601,59.671443939208984
1716070097.242561,81522,62.327003479003906
1716070107.074294,81930,55.353370666503906
1716070112.0618725,82130,60.90013885498047
1716070115.7482007,82273,66.64773559570312
1716070133.1577654,82966,70.77672576904297
1716070145.9202466,83471,73.4905014038086
1716070151.0525627,83672,76.24507141113281
1716070164.3350224,84198,77.6180419921875
1716070169.3253677,84399,77.48757934570312
1716070178.6676798,84769,75.87874603271484
1716070189.7892869,85212,70.37664794921875
1716070204.2811553,85790,74.51040649414062
1716070206.8441978,85892,74.42377471923828
1716070260.3919156,88100,83.08079528808594
1716070270.744643,88523,79.01030731201172
1716070346.2545896,91645,89.233642578125
1716070360.7570095,92290,86.31289672851562
1716070374.4297845,92900,83.52210235595703
1716070405.1167192,94272,79.1534652709961
1716070413.7185967,94626,76.87336730957031
1716070430.3834364,95294,85.0611343383789
1716070434.7555156,95469,87.90737915039062
1716070448.5808785,96014,91.0729751586914
1716070453.466756,96207,89.69391632080078
1716070485.2993536,97471,86.18146514892578
1716070487.7744334,97571,84.75602722167969
1716070510.288961,98513,85.79674530029297
1716070516.5404453,98791,87.7516098022461
1716070535.4869835,99633,87.61614227294922
1716070544.5908031,100037,94.14505767822266
1716070551.8433836,100359,99.68331909179688
1716070569.5010316,101150,102.41292572021484
1716070572.0876179,101268,101.01119995117188
1716070585.0186226,101843,98.29226684570312
1716070586.928249,101927,99.7157211303711
1716070596.788911,102360,97.03607177734375
1716070637.2353585,104154,76.00035858154297
1716070642.2676477,104377,81.74832916259766
1716070661.4056022,105172,91.45746612548828
1716070727.8121045,107823,108.06747436523438
1716070758.2717688,109030,97.76109313964844
1716070772.2391298,109592,86.30615234375
1716070779.1038764,109867,84.8297348022461
1716070783.499034,110040,87.60144805908203
1716070793.7403007,110451,88.15190887451172
1716070808.6117728,111036,87.33612823486328
1716070820.352655,111509,90.10575103759766
1716070841.7166004,112365,100.24591064453125
1716070854.4604928,112872,109.98191833496094
1716070865.8185053,113337,115.37066650390625
1716070885.73831,114170,122.24493408203125
1716070895.9745834,114619,119.14126586914062
1716070968.389175,117808,108.19280242919922
1716070975.404067,118113,113.83409881591797
1716070977.373677,118195,113.79191589355469
1716070979.0364342,118269,118.02237701416016
