Wall time,Step,Value
1716079710.590904,281,-15.765719413757324
1716079726.618668,1016,-13.473185539245605
1716079738.942108,1593,-10.967419624328613
1716079776.1218824,3210,-3.4105639457702637
1716079780.9299123,3408,-2.830186367034912
1716079788.4881475,3721,-2.543133497238159
1716079808.7992268,4567,-1.5094947814941406
1716079817.3323107,4924,-1.0878715515136719
1716079856.7023225,6710,2.217968225479126
1716079864.1436386,7061,3.9906179904937744
1716079917.7753227,9351,20.53449821472168
1716079939.7441278,10297,20.642784118652344
1716079951.1071959,10765,16.39852523803711
1716080008.301261,13117,13.660664558410645
1716080042.079987,14607,16.13961410522461
1716080081.5075655,16399,21.14455223083496
1716080089.2685142,16749,22.58715057373047
1716080112.0373366,17771,22.784452438354492
1716080139.459615,19000,17.647785186767578
1716080152.226402,19578,15.07791805267334
1716080157.135196,19802,16.297489166259766
1716080169.9248872,20380,19.06629180908203
1716080267.652981,24840,32.9214973449707
1716080279.3885427,25374,35.75835037231445
1716080313.1524305,26909,51.24909210205078
1716080327.9256022,27576,56.78364562988281
1716080339.4045277,28101,54.96177291870117
1716080356.4788408,28868,53.2772331237793
1716080370.8967216,29524,46.845943450927734
1716080415.432428,31542,52.264095306396484
1716080453.31866,33247,54.94109344482422
1716080458.335049,33475,52.16514587402344
1716080477.3036613,34325,57.37956237792969
1716080503.2767954,35484,75.68383026123047
1716080521.950307,36316,85.3907241821289
1716080540.7454636,37153,69.91959381103516
1716080578.3890011,38823,60.43831253051758
1716080588.1456718,39258,59.12833023071289
1716080712.8847172,44893,41.192752838134766
1716080715.595237,45013,41.19192886352539
1716080757.9091282,46897,39.68559265136719
1716080765.2044756,47225,45.22283172607422
1716080771.7155561,47520,40.23655700683594
1716080806.5499282,49114,27.860544204711914
1716080813.314207,49423,21.772607803344727
1716080815.8855097,49543,19.203166961669922
1716080840.7383468,50679,15.742328643798828
1716080882.7272918,52633,18.577157974243164
1716080887.7183897,52860,17.180326461791992
1716080937.9336102,55143,28.620094299316406
1716080978.340192,56950,37.430938720703125
1716080991.090504,57520,31.870803833007812
1716081060.924034,60572,15.8633451461792
1716081086.2530231,61698,15.629964828491211
1716081101.525866,62381,14.605583190917969
1716081105.6794667,62568,20.21500587463379
1716081118.3670871,63127,21.861719131469727
1716081120.5545971,63219,23.269309997558594
1716081160.877395,64888,34.434226989746094
1716081209.0262234,66830,35.75912857055664
1716081213.920319,67028,37.2153205871582
1716081243.550763,68344,42.95475769042969
1716081261.1151373,69128,42.67338943481445
1716081263.8830419,69248,41.2828483581543
1716081269.1858196,69488,39.92646789550781
1716081276.4968314,69814,37.14258575439453
1716081281.6059318,70042,38.578468322753906
1716081311.2613873,71360,37.13241958618164
1716081333.8281453,72362,49.66203689575195
1716081362.7769368,73673,52.348114013671875
1716081375.4287503,74248,46.8490104675293
1716081441.1057281,77047,46.524864196777344
1716081451.433935,77472,45.03583526611328
1716081462.4235198,77928,44.92111587524414
1716081465.3094535,78048,44.9396858215332
1716081483.879037,78819,42.43855667114258
1716081506.4412131,79756,46.568485260009766
1716081514.7212195,80112,57.68443298339844
1716081524.499028,80550,55.033836364746094
1716081536.9773486,81109,53.822181701660156
1716081545.8901677,81507,56.695945739746094
1716081566.1808522,82408,56.901893615722656
1716081575.3064363,82818,48.73977279663086
1716081580.4764955,83043,50.103919982910156
1716081584.9052804,83242,51.4981689453125
1716081600.6179721,83957,59.73959732055664
1716081612.7254682,84492,54.20380783081055
1716081617.991252,84730,49.93121337890625
1716081630.1903095,85279,49.81140899658203
1716081635.3560624,85486,49.69829559326172
1716081646.1056123,85915,53.887046813964844
1716081656.3691835,86330,49.91151428222656
1716081671.752601,86954,49.8459587097168
1716081674.149384,87053,52.61273956298828
1716081731.0785542,89382,55.08894348144531
1716081742.0936549,89822,53.76571273803711
1716081827.6120949,93286,59.68421936035156
1716081845.8314648,94022,52.83499526977539
1716081860.9986393,94645,51.577091217041016
1716081897.8527257,96187,52.44786834716797
1716081907.2814462,96623,50.84135818481445
1716081923.561377,97366,49.380069732666016
1716081928.2162604,97579,50.72243118286133
1716081941.8030984,98198,57.809776306152344
1716081946.2157996,98396,57.83086395263672
1716081978.1533227,99846,68.85430145263672
1716081980.5384083,99953,67.53060150146484
1716082003.7689655,100988,60.58295440673828
1716082010.7850137,101301,55.10630798339844
1716082031.4580672,102218,59.432167053222656
1716082040.8084693,102630,64.90406799316406
1716082049.5320852,103020,66.3215560913086
1716082072.0442994,104006,68.98162078857422
1716082074.608878,104120,67.60901641845703
1716082088.3265133,104727,63.482147216796875
1716082090.5533745,104827,64.88275146484375
1716082103.1147065,105381,58.035987854003906
1716082131.4690115,106643,57.99980163574219
1716082146.1563408,107287,57.67623519897461
1716082153.5877888,107615,54.74652099609375
1716082175.3135312,108571,54.70211410522461
1716082244.711479,111672,63.819114685058594
1716082274.1286986,112980,63.31025314331055
1716082285.6653843,113491,77.33971405029297
1716082290.5225646,113706,83.03750610351562
1716082294.931072,113901,78.955322265625
1716082303.2107837,114271,78.85550689697266
1716082315.8235996,114832,83.51927185058594
1716082325.9392824,115281,87.99522399902344
1716082347.6408496,116250,83.60694885253906
1716082361.5286033,116867,86.27754211425781
1716082373.1421895,117382,81.97005462646484
1716082395.7450368,118376,84.30089569091797
1716082407.1144893,118874,84.22332000732422
1716082486.105962,122356,88.71611022949219
1716082494.1467445,122718,95.74139404296875
1716082496.0373423,122803,94.32191467285156
1716082498.0745542,122895,95.64602661132812
1716082533.6309059,124469,109.69842529296875
1716082559.591463,125666,92.84248352050781
1716082561.6199229,125755,92.80210876464844
1716082573.2558827,126226,98.5041275024414
1716082589.896805,126901,95.66424560546875
1716082647.6471844,129264,90.57550811767578
1716082673.1375563,130295,87.57872772216797
1716082695.6010623,131217,100.86902618408203
1716082701.365321,131478,102.44677734375
1716082706.7243705,131717,112.12567138671875
1716082751.9519916,133691,97.20513916015625
1716082766.6548707,134274,88.40805053710938
1716082781.1672766,134865,90.01390075683594
1716082795.282266,135440,92.7020034790039
1716082830.6718016,136957,98.43238830566406
1716082837.4364994,137234,96.9554443359375
1716082862.6691175,138256,95.60462951660156
1716082869.8542123,138548,98.3759536743164
1716082877.3837707,138851,96.93450927734375
1716082879.7301366,138947,95.60368347167969
1716082985.3286233,143263,109.19603729248047
1716082991.7087944,143519,106.36956024169922
1716082997.9045653,143771,108.1998062133789
1716083000.430097,143869,110.92890930175781
1716083048.4667993,145803,114.65155029296875
1716083077.1654787,146962,98.29718017578125
1716083082.2221746,147165,92.74446105957031
1716083091.5851119,147547,89.32926940917969
1716083100.1827657,147891,92.10731506347656
1716083108.2124226,148212,89.6172103881836
1716083166.353868,150559,99.46745300292969
1716083168.5626514,150647,100.88145446777344
1716083190.6225522,151630,99.62429809570312
1716083207.5033045,152379,103.5604248046875
1716083215.7831542,152750,106.43689727783203
1716083219.3425136,152908,107.8393783569336
1716083254.4133406,154474,109.71480560302734
1716083282.7937856,155708,117.13187408447266
1716083291.8151712,156074,110.22440338134766
1716083345.7432775,158270,109.45015716552734
1716083379.407219,159645,107.22867584228516
1716083381.3352253,159724,107.23059844970703
